Group_UCDP_ID,Group_UCDP_Name_short,Group_UCDP_Name_long,Group_UCDP_Earliest_year,Group_UCDP_Latest_year,Group_Information_available,Group_Smallarms,Group_Lightweapons,Group_MCW,Group_Explosives,Group_Other,Group_SA_Machineguns,Group_SA_Pistols_revolvers,Group_SA_Rifles_Shotguns,Group_LW_Heavymachguns_Cannons,Group_LW_Launchers,Group_LW_Mortars,Group_MCW_Aircraft,Group_MCW_Airdefence,Group_MCW_Armouredvehicles,Group_MCW_Artillery,Group_MCW_Ships,Group_MCW_Tanks,Group_Expl_Devices_materials,Group_Expl_Landmines,Group_SA_lowerbound,Group_LW_lowerbound,Group_MCW_lowerbound,Group_Expl_lowerbound,Group_Other_lowerbound,Group_SA_lowerbound_metric,Group_LW_lowerbound_metric,Group_MCW_lowerbound_metric,Group_Expl_lowerbound_metric,Group_Other_lowerbound_metric,Group_Recordedtransfers,Group_Recordedtransfers_SA,Group_Recordedtransfers_LW,Group_Recordedtransfers_MCW,Group_Recordedtransfers_Expl,Group_Evidenceentries,Group_Evidenceentries_qnty,Group_Potential_armament_origins
447.0,CNR,"Comité national de redressement, National Council for Recovery; Conseil national de redressement du Tchad/CNRT",1992.0,1994.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
448.0,CSNPD,Committee of National Revival for Peace and Democracy,1992.0,1994.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
449.0,Military faction (forces of Maldoum Bada Abbas),,1991.0,1991.0,Some info available,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,69.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,
450.0,FNT,"Front national tchadien, or Chad National Front; Front de libération du Ouaddai/Ouaddai Liberation Front, FLO",1992.0,1994.0,Some info available,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,308.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,
451.0,FARF,Forces armées pour la République fédérale; Armed Forces of the Federal Republic,1997.0,1998.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
452.0,MDJT,Mouvement pour la démocratie et la justice au Tchad / Movement for Democracy and Justice in Chad,1999.0,2003.0,Some info available,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,
453.0,FUCD,"Front Uni pour le changement démocratique; United Front for Democratic Change; Rassemblement pour la Démocratie et la Liberté/RDL, Rally for Democray and Liberty",2005.0,2006.0,Some info available,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,
454.0,RAFD,"Rassemblement des Forces démocratiques, Rally of Democratic Forces; Rassemblement des forces pour le changement/RFC, Rally of Forces for Change",2006.0,2006.0,Some info available,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,
456.0,UFDD,Union des Forces pour la Démocratie et le Développement; Union Force for Democracy and Development,2006.0,2007.0,Some info available,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,326.0,20.0,0.0,0.0,10.0,0.0,7.0,3.0,0.0,28.0,9.0,Sudan
463.0,RFDG,Rally of Democratic Forces of Guinea,2000.0,2001.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
466.0,SPLA (Sudan)*,,,,Some info available,4.0,4.0,3.0,3.0,2.0,2.0,0.0,4.0,2.0,4.0,3.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0,3.0,4.0,3.0,3.0,0.0,0.0,10005.0,522.0,140.0,0.0,0.0,17.0,1.0,6.0,7.0,0.0,167.0,39.0,"Ethiopia, Uganda, Ukraine, Kenya"
467.0,NDA,National Democratic Alliance,1996.0,2001.0,Some info available,4.0,3.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,1868.0,424.5,190.0,316.0,14.0,0.0,0.0,0.0,0.0,0.0,135.0,127.0,
468.0,JEM,Justice and Equality Movement,2003.0,2011.0,Some info available,4.0,4.0,3.0,0.0,3.0,2.0,0.0,4.0,2.0,4.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,3.0,0.0,3.0,3632.0,371.0,459.0,0.0,487.0,10.0,2.0,4.0,4.0,0.0,90.0,39.0,"Chad, Eritrea, Libya"
469.0,SLM/A,The Sudan Liberation Movement/Army,2003.0,2011.0,Some info available,2.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,4.0,143.0,7.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,
470.0,NRF,National Redemption Front,2006.0,2006.0,Some info available,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,
471.0,SLM/A - MM,Sudan Liberation Movement/Army - MM,2006.0,2006.0,Some info available,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,243.0,80.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,
472.0,SLM/A-Unity,Sudan Liberation Movement/Army – Unity,2007.0,2008.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
486.0,UPA,Uganda People's Army,1989.0,1992.0,Some info available,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,
488.0,LRA (Uganda)*,,,,Some info available,4.0,4.0,2.0,4.0,0.0,4.0,1.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,0.0,5298.5,973.2,18.0,1667.0,0.0,2.0,0.0,0.0,1.0,1.0,155.0,122.0,
489.0,ADF,Alliance of Democratic Forces,1996.0,2018.0,Some info available,4.0,3.0,0.0,3.0,0.0,4.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,2.0,0.0,2.0,0.0,1868.0,56.0,0.0,65.0,0.0,12.0,5.0,5.0,0.0,1.0,89.0,45.0,Sudan
490.0,WNBF,West Nile Bank Front,1996.0,1996.0,Some info available,2.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,
491.0,UNRF II,Uganda National Rescue Front II,1997.0,1997.0,Some info available,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,113.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,
495.0,EIJM - AS,Eritrean Islamic Jihad Movement – Abu Suhail faction,1997.0,2003.0,Some info available,2.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,
497.0,ONLF,Ogaden National Liberation Front,1994.0,2016.0,Some info available,3.0,1.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,4.0,0.0,144.0,1.0,0.0,4002.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,
498.0,Renamo,Resistência nacional moçambicana / Mozambican National Resistance,1989.0,2016.0,Some info available,4.0,3.0,1.0,3.0,0.0,2.0,2.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,2.0,0.0,3.0,0.0,76955.0,90.6,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,25.0,
500.0,SNM,Somali National Movement,1989.0,1991.0,Some info available,3.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,64.0,56.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,31.0,12.0,
501.0,SPM,Somali Patriotic Movement,1989.0,1991.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
502.0,USC/SSA,United Somali Congress/Somali Salvation Alliance,1990.0,1991.0,Some info available,2.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,30.0,5.0,1.0,2.0,1.0,1.0,13.0,2.0,
503.0,SNA (Somalia)*,,,,Some info available,2.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,16.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,23.0,9.0,Eritrea
504.0,SRRC,Somali Reconciliation and Restoration Council,2001.0,2002.0,Some info available,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,
505.0,UIC (Somalia)*,,,,Some info available,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,3.0,1.0,3.0,10.0,1.0,Eritrea
507.0,NPFL,National Patriotic Front of Liberia,1989.0,1990.0,Some info available,3.0,3.0,4.0,2.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,0.0,1.0,1.0,4.0,0.0,1.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,126.0,46.0,316.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,57.0,13.0,
508.0,INPFL,Independent National Patriotic Front of Liberia,1990.0,1990.0,Some info available,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
509.0,LURD,Liberians United for Reconciliation and Democracy,2000.0,2003.0,Some info available,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,57.0,5.0,"Iran, Guinea"
510.0,MODEL,Movement for Democracy in Liberia,2003.0,2003.0,Some info available,3.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,82.5,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,7.0,
518.0,Presidential guard,,1989.0,1989.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
520.0,ARDUF,Afar Revolutionary Democratic Unity Front,1996.0,1996.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
521.0,MPA,Mouvement populaire de l’Azaouad / Azawad Peoples Movement,1990.0,1990.0,Some info available,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
522.0,FIAA,Front islamique arabe de l’Azaouad / Islamic Arab Front of Azawad,1994.0,1994.0,Some info available,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,
523.0,ATNMC,North Mali Tuareg Alliance for Change / Alliance Touareg Nord Mali pour le Changement,2007.0,2009.0,Some info available,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
524.0,FLAA,Front de libération de l’Aїr et l’Azaouad; Aїr and Azawad Liberation Front,1991.0,1992.0,Some info available,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
525.0,CRA,Coordination de la résistance armée; Coordination of the Armed Resistance,1994.0,1994.0,Some info available,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
526.0,UFRA,Union des Forces de la résistance armée; Union of Forces of the Armed Resistance,1997.0,1997.0,Some info available,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,
527.0,FPR,Front patriotique rwandais; Rwandan Patriotic Front,1990.0,1994.0,Some info available,3.0,2.0,3.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,11.0,1.0,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,10.0,
528.0,FDLR,Forces démocratiques de libération du Rwanda; Democratic Liberation Forces of Rwanda,2001.0,2018.0,Some info available,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,55.0,1.0,1.0,7.0,0.0,3.0,1.0,1.0,0.0,1.0,34.0,16.0,"MONUC, FARDC"
529.0,MFDC,Mouvement des forces démocratiques de Casamance; Movement of the Democratic Forces of the Casamance,1990.0,2011.0,Some info available,3.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,6.0,
530.0,FRUD,Front pour la restauration de l’unité et de la démocratie / Front for the Restoration of Unity and Democracy,1991.0,1994.0,Some info available,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,
531.0,FRUD-C,Front pour la restauration de l’unité et de la démocratie – Combattant / Front for the Restoration of Unity and Democracy – Combatant,1999.0,1999.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
532.0,RUF (Sierra Leone)*,,,,Some info available,4.0,4.0,2.0,4.0,1.0,3.0,3.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,4.0,0.0,4.0,3.0,2.0,4.0,1.0,12618.0,328.0,58.5,1858.0,5.0,21.0,8.0,6.0,7.0,0.0,118.0,61.0,"Liberia, Ukraine"
533.0,AFRC,Armed Forces Revolutionary Council,1997.0,1999.0,Some info available,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,
534.0,Kamajors,,1997.0,1998.0,Some info available,3.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,1.0,"Nigeria, Sierra Leone"
535.0,WSB,West Side Boys / West Side Niggaz / West Side Junglers,2000.0,2000.0,Some info available,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,
536.0,Takfir wa'l Hijra,,1991.0,1991.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
537.0,AIS,Islamic Salvation Army,1992.0,1997.0,Some info available,3.0,1.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,173.0,0.0,0.0,30.0,0.0,6.0,5.0,0.0,0.0,1.0,12.0,6.0,
538.0,GIA,"Groupe Islamique Armé, Armed Islamic Group",1993.0,2003.0,Some info available,3.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,259.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.0,
539.0,AQIM,"al-Qaida Organization in the Islamic Maghreb, GSPC",1999.0,2018.0,Some info available,3.0,4.0,2.0,4.0,0.0,2.0,3.0,3.0,3.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,4.0,0.0,447.0,20204.0,0.0,3278.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,66.0,
540.0,FLEC-R,Frente da Libertação do Enclave de Cabinda – Renovada / Front for the Liberation of the Enclave of Cabinda – Renewed / Front for the Liberation of the Cabinda Enclave,1991.0,2002.0,Some info available,2.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,3.0,0.0,23.0,8.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.0,
541.0,FLEC-FAC,Frente da Libertação do Enclave de Cabinda - Forças Armadas de Cabinda / Front for the Liberation of the Enclave of Cabinda - Armed Forces of Cabinda,1994.0,2017.0,Some info available,2.0,3.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,23.0,104.0,3.0,332.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,
542.0,AIAI,Islamic Unity / al-Itahad al-Islami,1993.0,1999.0,Some info available,2.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,
543.0,FDR,Front démocratique pour le renouveau; Democratic Front for Renewal,1995.0,1995.0,Some info available,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,
544.0,MPA/Republic of Anjouan,"Mouvement populaire de l’Azaouad; Azawad Peoples Movement; originally MPLA, Mouvement Populaire de Libération de l’Azaouad: Popular Movement for the Liberation of Azawad",1997.0,1997.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
545.0,Cobras,,1997.0,1997.0,Some info available,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,14400.0,18.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,15.0,4.0,"Angola, Angola, Gabon"
546.0,Ninjas,,1993.0,1999.0,Some info available,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,
547.0,Cocoyes,,1997.0,1999.0,Some info available,4.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,0.0,15079.5,15.5,4.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,
548.0,Ntsiloulous,Nsiloulous,1998.0,2016.0,Some info available,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,
549.0,"Military Junta for the Consolidation of Democracy, Peace and Justice",,1998.0,1999.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
550.0,Military faction (Lesotho),,1998.0,1998.0,No info,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
551.0,OLF,Oromo Liberation Front,1989.0,2016.0,Some info available,4.0,2.0,0.0,3.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,3.0,0.0,1379.0,32.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,48.0,
552.0,Military faction (forces of Andr Kolingba),Military faction (forces of André Kolingba),2001.0,2001.0,Some info available,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,
