variable,draw,gamma,beta0,beta1,sigma_y
direct_conflict_relevance,4327,0.1946028733819049,0.5266127657048034,0.92106143239735,0.9319599425105761
direct_conflict_relevance,4328,0.6286039863464377,0.496396248085723,0.9173412228839364,0.8485336912506849
direct_conflict_relevance,4329,0.10346262964593503,0.4984266530187142,0.9114391123364282,0.9990399525889662
direct_conflict_relevance,4330,0.0928875352203279,0.49274474623431913,0.9164239102566277,0.9192083978866258
direct_conflict_relevance,4331,-0.08332946615999703,0.5094378531477759,0.9178893653434234,0.9472867026588986
direct_conflict_relevance,4332,-0.13002603673800645,0.5242422088419222,0.9154507814647133,0.8914444723511674
direct_conflict_relevance,4333,0.5340811409338188,0.49839062877940776,0.9133236897213206,0.9457043932375763
direct_conflict_relevance,4334,0.5781824014595608,0.5142815693587912,0.9128312320728905,0.8746023932123432
direct_conflict_relevance,4335,0.17021832129793657,0.5289217806283468,0.9215865901274343,0.9488780017533525
direct_conflict_relevance,4336,0.44132830206705503,0.5158583207832707,0.9210867912056278,0.917179130674829
direct_conflict_relevance,4337,0.3226176253830328,0.5188392668940489,0.9158381823911561,0.9015897295666886
direct_conflict_relevance,4338,0.8153672038578469,0.5150677913287013,0.92013345723155,0.8928298925910432
direct_conflict_relevance,4339,0.411787789011392,0.5033755973469719,0.9121678554951683,0.8506697281398848
direct_conflict_relevance,4340,0.03810871049729623,0.49969954483041173,0.9130530112473001,0.874103021028314
direct_conflict_relevance,4341,0.3603640354206307,0.5169261494105616,0.9070484265055287,0.8836536278729179
direct_conflict_relevance,4342,0.039134403479936956,0.5060969710826335,0.91638796040706,0.9741645761514692
direct_conflict_relevance,4343,0.661250759515009,0.4826375624208401,0.9219201020433141,0.8403034764296327
direct_conflict_relevance,4344,0.26143364644967326,0.49833112912667316,0.9186847064410194,0.9737751964330087
direct_conflict_relevance,4345,0.6050889276048061,0.49851707148504526,0.9213766001493272,0.9220098463525003
direct_conflict_relevance,4346,0.3522431730605086,0.4870758601136032,0.923432801464832,0.8891602507369153
direct_conflict_relevance,4347,0.4384006141507365,0.504395798073259,0.9236692448069599,0.8992939223688775
direct_conflict_relevance,4348,0.35305850825281526,0.5152900162628258,0.9144546035372207,0.8839899620468027
direct_conflict_relevance,4349,0.3381463771218916,0.5181542056037362,0.9142214433141397,0.9206048280162261
direct_conflict_relevance,4350,0.3974737098390904,0.49368969053885864,0.9169190885242905,0.882842165740089
direct_conflict_relevance,4351,0.269369443929806,0.498040214142475,0.914622782892653,0.8899662292461258
direct_conflict_relevance,4352,0.6894578824988037,0.513348308911796,0.9218276533224644,0.9100127669688861
direct_conflict_relevance,4353,-0.03706933073498794,0.5041200947515686,0.9179955455241041,0.9483129580480656
direct_conflict_relevance,4354,0.5991949521462258,0.5311948863965675,0.9212518066628408,0.9579027656414613
direct_conflict_relevance,4355,0.4316732043283092,0.516704383436018,0.9204326582431533,0.9407115231771607
direct_conflict_relevance,4356,-0.006841171424270854,0.5103960145030784,0.9193525819754118,0.9097262447669885
direct_conflict_relevance,4357,0.16510634126867163,0.5150160680162447,0.9192742587090665,0.9170821900713139
direct_conflict_relevance,4358,0.645032754471446,0.49795186181001244,0.9197148737757135,0.9015326996316255
direct_conflict_relevance,4359,0.45722312104201235,0.5127642375391352,0.924546440186302,0.9092722630297925
direct_conflict_relevance,4360,0.20947055530495032,0.5183639704871271,0.915359679956238,0.910084188233867
direct_conflict_relevance,4361,0.09805573261034337,0.5037671809124834,0.9187110595217557,0.8846561068244072
direct_conflict_relevance,4362,0.6343510224024097,0.5256608100814888,0.9261787975188895,0.962717554092728
direct_conflict_relevance,4363,0.10520590308611207,0.5058185241377569,0.9248188216523735,0.8766738259054091
direct_conflict_relevance,4364,0.024381952879145154,0.5088601083125369,0.92504527430699,0.8369949871550327
direct_conflict_relevance,4365,0.5543167336911541,0.5168528850237407,0.936070284764024,0.9741851832217854
direct_conflict_relevance,4366,0.6226986851607811,0.5070413743485052,0.9287691202518991,0.8677863285176872
direct_conflict_relevance,4367,0.1524281003194314,0.5222234842316249,0.9287184052888084,0.9586445665035753
direct_conflict_relevance,4368,0.7693528978711982,0.4915899113041232,0.9262873304990029,0.8939170469122072
direct_conflict_relevance,4369,0.1962709671710608,0.5050670574856689,0.9262630750824828,0.9241435848086549
direct_conflict_relevance,4370,0.8123772244360319,0.5046799068567862,0.9225210288018996,0.9020392694452075
direct_conflict_relevance,4371,0.5629555494035182,0.5100002430618835,0.9153889199197476,0.9346956599253669
direct_conflict_relevance,4372,0.00726011854243247,0.49815129651172874,0.9198657659724891,0.9205812804038326
direct_conflict_relevance,4373,-0.0010021729126729508,0.5217100672437676,0.9181643411837563,0.9164553131351318
direct_conflict_relevance,4374,-0.017616370286793324,0.519489463450989,0.9186031167948994,0.9081243194205038
direct_conflict_relevance,4375,0.43144872379307136,0.5072440863153606,0.9253534756639852,0.9373735792693156
direct_conflict_relevance,4376,0.19317764287430042,0.5042864202012193,0.9222221107610745,0.8737614255934397
direct_conflict_relevance,4377,0.19074658470794836,0.5190549381363095,0.9156324552366611,0.919331795507113
direct_conflict_relevance,4378,0.25312143734150633,0.5144948084593164,0.9181018693577122,0.884951375849735
direct_conflict_relevance,4379,0.9365070290330333,0.5332018749624001,0.9178879743962608,0.870795197707809
direct_conflict_relevance,4380,0.6874439413826654,0.5211325347215265,0.9200640020290449,0.9319499567127987
direct_conflict_relevance,4381,0.6201595365404,0.5348232516002529,0.9139602696365933,0.885277370173007
direct_conflict_relevance,4382,0.0023242046292150527,0.5275777385891861,0.9206490481992213,0.9200391264488044
direct_conflict_relevance,4383,0.663999678268773,0.516590347231939,0.9169390279148435,0.9080267276715712
direct_conflict_relevance,4384,0.33204009784545463,0.532224644896029,0.9112884391628,0.9018865124436067
direct_conflict_relevance,4385,0.7106925105677299,0.5083642688769053,0.9188188789540497,0.9181282945981089
direct_conflict_relevance,4386,0.6098902394787022,0.5148350338104511,0.910232032217533,0.8868248585768741
direct_conflict_relevance,4387,0.6037348321581115,0.5109971147168089,0.9118662162372118,0.9151024139044546
direct_conflict_relevance,4388,0.06214212764233944,0.5019896809356933,0.9296268530374421,0.8981087289774239
direct_conflict_relevance,4389,0.188809913117466,0.5193301186238126,0.9154847844052554,0.9287375024581824
direct_conflict_relevance,4390,0.688138116737825,0.5286572734519026,0.9101879344433637,0.8733570275921123
direct_conflict_relevance,4391,0.7469581856287676,0.5076188279608272,0.9152611464098476,0.9180124740732096
direct_conflict_relevance,4392,0.43902799367623957,0.5097544507173973,0.9169311306211921,0.9081065590224331
direct_conflict_relevance,4393,0.4264324734048652,0.5193323070416593,0.9108291805488404,0.9104647795983376
direct_conflict_relevance,4394,0.2794946461257529,0.5240141080980019,0.9134992970412957,0.9186278096604062
direct_conflict_relevance,4395,0.868658693233078,0.4896993365307113,0.9159271253704673,0.8988837995639393
direct_conflict_relevance,4396,-0.09505283982876843,0.5087700104663478,0.9148438703942294,0.9162808534993608
direct_conflict_relevance,4397,0.4060305571291128,0.49927450004067114,0.9240638636237587,0.8707676455878796
direct_conflict_relevance,4398,0.14560701112544014,0.5159882275069012,0.9280543674628876,0.9577105817262817
direct_conflict_relevance,4399,0.5536190063380753,0.5326145643879701,0.9279284850239762,0.8564763283738379
direct_conflict_relevance,4400,0.13944985200881538,0.5047159902244064,0.9346142520532477,0.9815978444528621
direct_conflict_relevance,4401,0.5904792229720026,0.5082909108256586,0.9270585756312966,0.8416507496893715
direct_conflict_relevance,4402,0.22963122269902828,0.5057659562125909,0.9273015732404201,0.9243999460488055
direct_conflict_relevance,4403,0.3611578855287872,0.5039843674224658,0.9161370557104414,0.9402582401263131
direct_conflict_relevance,4404,0.5300709873201284,0.5150646536262067,0.9183395103912816,0.8613784716952069
direct_conflict_relevance,4405,0.12784884438101715,0.5159670490116883,0.9117502900167892,0.9213099080743749
direct_conflict_relevance,4406,-0.1304157334917554,0.506661031803439,0.91487365750063,0.9361516873854192
direct_conflict_relevance,4407,0.8514625525765902,0.5116617230231042,0.9124092387667923,0.8871937904116718
direct_conflict_relevance,4408,0.3760574235118341,0.5100856729779025,0.9109849320567465,0.9216734351166003
direct_conflict_relevance,4409,0.42771186763266744,0.5194257017117649,0.9176791359125156,0.887893067409834
direct_conflict_relevance,4410,0.34606291797604116,0.5177938684401977,0.9155038537742948,0.896879523927573
direct_conflict_relevance,4411,0.15563487747173593,0.5296039652712479,0.917668009811014,0.88025165668868
direct_conflict_relevance,4412,0.4201723351502222,0.5110317302490328,0.9191600325631478,0.8793225483579838
direct_conflict_relevance,4413,0.3821332767022282,0.5022209160884024,0.9228191439132141,0.9095915001728783
direct_conflict_relevance,4414,0.446077747989123,0.5169980433288104,0.9167757444637209,0.8835220208838847
direct_conflict_relevance,4415,0.5589104966880477,0.5216125221846607,0.9129230494306184,0.9445194166918054
direct_conflict_relevance,4416,0.02167267723223861,0.5345269086393412,0.9153260186654212,0.8733990678365204
direct_conflict_relevance,4417,0.5679956313745976,0.5334557311324603,0.921545670682143,0.9351395230038707
direct_conflict_relevance,4418,0.6185624538472347,0.523779907270876,0.9205194517293167,0.9008334102019535
direct_conflict_relevance,4419,0.2903300067457462,0.5194822292800831,0.9234928890616753,0.8931775590585292
direct_conflict_relevance,4420,0.5318634202751066,0.5179077500184764,0.9227805098550996,0.9126992360068175
direct_conflict_relevance,4421,0.5594043993401813,0.5005031236215499,0.9189547091042298,0.9262727104587543
direct_conflict_relevance,4422,0.5011627002042294,0.5246060710259244,0.9147615623603529,0.8726152377248664
direct_conflict_relevance,4423,0.13374410849196777,0.5033407251615436,0.9177394119394269,0.9461350159217257
direct_conflict_relevance,4424,0.3721741772566654,0.5135044571072316,0.9132239106151036,0.8593423593147395
direct_conflict_relevance,4425,0.733613486663829,0.5244382073314409,0.9145528984460126,0.9367355800478453
direct_conflict_relevance,4426,0.011351089208927936,0.5308162815627414,0.9190673997775292,0.8993970570014849
direct_conflict_relevance,4427,0.38802899974975197,0.5181593099243611,0.9203210766257456,0.9116113571018907
direct_conflict_relevance,4428,0.7987380576494423,0.5220254295622492,0.9171043525417677,0.9091552379576135
direct_conflict_relevance,4429,0.614245340254344,0.5252302452202449,0.9237784290537392,0.8858877419455407
direct_conflict_relevance,4430,0.11138680133601209,0.5120976132586376,0.9276201930308593,0.8737138667537729
direct_conflict_relevance,4431,1.0106930132474232,0.5254541256907211,0.9173705524569606,0.9271951152743584
direct_conflict_relevance,4432,0.5891914612980277,0.49905226037243977,0.9243394710370721,0.8801271235796202
direct_conflict_relevance,4433,0.4183713202618318,0.522907687352656,0.9115010210581732,0.9226062526622926
direct_conflict_relevance,4434,0.7301428808803151,0.5005902911733264,0.9173343252019985,0.8891900967578396
direct_conflict_relevance,4435,0.19009064563427144,0.5095238681727414,0.9075354065031199,0.944779364986369
direct_conflict_relevance,4436,0.34399821226715566,0.5061020962947678,0.908583834685699,0.8867232443357194
direct_conflict_relevance,4437,0.5647088899540749,0.5083416206343924,0.911219197149629,0.9363192833196785
direct_conflict_relevance,4438,0.8577442946201155,0.5064468917560747,0.9117811865952469,0.9187334123691984
direct_conflict_relevance,4439,0.7913153505602762,0.5303081390107307,0.9147413559533246,0.9177803967036551
direct_conflict_relevance,4440,0.2474767351298914,0.5249892514390887,0.9134703421274712,0.9135284847614638
direct_conflict_relevance,4441,0.14474749923508343,0.5079633431634514,0.9245581469064437,0.9375438957697216
direct_conflict_relevance,4442,0.8289853116154773,0.517448679297966,0.9257652976962538,0.8818649081123291
direct_conflict_relevance,4443,0.4631513013432643,0.5273695375055856,0.9178251923011554,0.9221494417756859
direct_conflict_relevance,4444,0.6045229784425905,0.5150548076168149,0.9069763514123466,0.9878964995824372
direct_conflict_relevance,4445,0.6019163544034489,0.5264711056596613,0.9129452876073383,0.971238606605834
direct_conflict_relevance,4446,0.01765856818228609,0.5087570528259225,0.9272008697276463,0.8632169802784062
direct_conflict_relevance,4447,0.4986438930914885,0.5201131824727636,0.9167152185004551,0.9261450779276434
direct_conflict_relevance,4448,0.47629337724007575,0.5116104376875358,0.9186607910322551,0.8920587711746129
direct_conflict_relevance,4449,-0.0005270136358323412,0.5044687225763166,0.9162108294653107,0.9358628254198464
direct_conflict_relevance,4450,0.3407747612949889,0.5129180518864361,0.9138271344078659,0.9935236308386499
direct_conflict_relevance,4451,0.370861516874363,0.5065848346363867,0.9170894015376628,1.011133519237786
direct_conflict_relevance,4452,0.12328848926686603,0.49934228925880625,0.9102214213052835,0.8669092651237893
direct_conflict_relevance,4453,0.44151322268377263,0.5108841528679168,0.9203083560809664,0.9686422952889483
direct_conflict_relevance,4454,0.48779442934351525,0.4997842500624224,0.9213915947927374,0.89407463228313
direct_conflict_relevance,4455,0.3492983217116237,0.5357856620964097,0.9203159318060969,0.9109277673855972
direct_conflict_relevance,4456,0.21209875623263416,0.5286513235523258,0.9164314579855244,0.9357750263520163
direct_conflict_relevance,4457,0.27798549467044187,0.5279072407335961,0.913763064258919,0.8893659288883715
direct_conflict_relevance,4458,0.5068626620248409,0.5229875368697858,0.9118183907192694,0.9321453373764501
direct_conflict_relevance,4459,0.22489840760973015,0.5221898260982908,0.9243007652760097,0.9137200558403434
direct_conflict_relevance,4460,0.7079335544085588,0.5147802034239609,0.9219704827917924,0.9021182641220764
direct_conflict_relevance,4461,0.8644898936852141,0.49790876936768264,0.9154273464002624,0.9026258052983697
direct_conflict_relevance,4462,0.5453663224542215,0.5171883479126956,0.9166484208192632,0.8780238855068552
direct_conflict_relevance,4463,0.16554775032353597,0.5287739992291416,0.916336217095397,0.9157461094851851
direct_conflict_relevance,4464,0.8161441996847484,0.5138726033163474,0.9149047827090852,0.9293285910069
direct_conflict_relevance,4465,-0.3170845891465958,0.5229661547584984,0.9188152251897616,0.9227918599053918
direct_conflict_relevance,4466,0.683913657452065,0.5324785387869005,0.9233036975284032,0.9022356263166379
direct_conflict_relevance,4467,0.5887224043129234,0.5323433979347443,0.9232236851959066,0.8812057432785724
direct_conflict_relevance,4468,0.2932146007288644,0.5074105999214448,0.9206917734254404,0.9594488369279716
direct_conflict_relevance,4469,0.9286452775169413,0.5308706172676377,0.9253868740753609,0.8692189475826495
direct_conflict_relevance,4470,0.04627148829051024,0.5098210940215808,0.9224752362214956,0.9506097477546699
direct_conflict_relevance,4471,0.008813173571699725,0.5381893418446695,0.9261190884386584,0.8874603828556437
direct_conflict_relevance,4472,0.062140562186174135,0.5291825858227502,0.9209287862677569,0.9125033387047987
direct_conflict_relevance,4473,0.4672448097396542,0.5063041557604135,0.9251402731622846,0.8876081654296468
direct_conflict_relevance,4474,0.12283016845988791,0.50777471686186,0.9187724093476891,0.9075127036886413
direct_conflict_relevance,4475,0.7705137667357967,0.5290917310635581,0.9172917206160061,0.9005658059981172
direct_conflict_relevance,4476,0.15277635653336624,0.5244008748396058,0.9088240381650512,0.9120017954767861
direct_conflict_relevance,4477,0.47171118178607946,0.5160081167114201,0.9223033796085741,0.9085768703974476
direct_conflict_relevance,4478,0.4440979186966331,0.5136741435903397,0.9321111401527905,0.8882725108496425
direct_conflict_relevance,4479,0.8002606536331691,0.5161911153964566,0.9225433826381952,0.8819783085711304
direct_conflict_relevance,4480,0.8399980561054777,0.5228319058199942,0.9167421225673663,0.8907509613352892
direct_conflict_relevance,4481,0.3725047924289288,0.5262542948267034,0.9205211234110011,0.9181113683080556
direct_conflict_relevance,4482,0.6809757024825195,0.5057752611740826,0.9184890512936237,0.9203393059666141
direct_conflict_relevance,4483,0.46749587421368843,0.5063965664918387,0.9176905858290212,0.9237830480062101
direct_conflict_relevance,4484,0.2804452065967085,0.5041188683129187,0.91684364989586,0.9067375696220988
direct_conflict_relevance,4485,-0.32699957121827006,0.5261882571728049,0.9201069699477871,0.9204197046156065
direct_conflict_relevance,4486,-0.3796211380008666,0.5171451777331104,0.916198009446099,0.988676632108457
direct_conflict_relevance,4487,0.23268201548914272,0.5094057164752998,0.9213353074405131,0.9338078143203974
direct_conflict_relevance,4488,0.5494704580229752,0.5234123499451558,0.9185453108155582,0.8748980264424107
direct_conflict_relevance,4489,0.5533300006600553,0.5126754943268452,0.9292861311119894,0.9195497842661812
direct_conflict_relevance,4490,0.3576691834605612,0.5089225663629682,0.9233171845132171,0.904973983815842
direct_conflict_relevance,4491,0.4790894235122725,0.5217089821856412,0.9220705618755421,0.9270538858677612
direct_conflict_relevance,4492,0.36050390214108174,0.5076164344804343,0.9167131551689962,0.8873136482509745
direct_conflict_relevance,4493,0.32038798495945653,0.5132492284934316,0.913346835647278,0.910635845780211
direct_conflict_relevance,4494,0.4294424441332857,0.5002951863440793,0.9138693224087221,0.892324751416132
direct_conflict_relevance,4495,0.6008993967634555,0.5060347922998802,0.9184669905102036,0.9126747903256301
direct_conflict_relevance,4496,0.5828577245904505,0.5262119495851747,0.9130600183008,0.9087246477699009
direct_conflict_relevance,4497,0.13118744961865697,0.5224862075564823,0.9149699473237419,0.9330751451318118
direct_conflict_relevance,4498,0.8112890737104529,0.5180300328136782,0.922874684195377,0.8822459415798419
direct_conflict_relevance,4499,0.5701987435312689,0.5077087786815283,0.9206598990475765,0.957843804663887
direct_conflict_relevance,4500,0.043170232748403856,0.5280005865020408,0.911982741667698,0.8422026009327679
direct_conflict_relevance,4501,0.5307026392280239,0.5280997444467754,0.9232194592330334,0.9684983369928294
direct_conflict_relevance,4502,-0.010192242239421183,0.5011041395429269,0.9279681795252622,0.880988314567008
direct_conflict_relevance,4503,-0.24636555248842798,0.5051304830523597,0.9224867422804954,0.8923301743317427
direct_conflict_relevance,4504,0.6645577845906567,0.5063318960093166,0.9177509114385043,0.9590379234071423
direct_conflict_relevance,4505,0.6061891806496204,0.5134789904625336,0.9220819005827758,0.8509373047523642
direct_conflict_relevance,4506,0.17728636403968076,0.5064085471297638,0.9175579725453352,0.9495213684156821
direct_conflict_relevance,4507,0.05570720755119909,0.47790990406220174,0.9219288195573281,0.9080799594631396
direct_conflict_relevance,4508,0.11097929723967229,0.4681696922806007,0.9212565050969389,0.9086155921429235
direct_conflict_relevance,4509,0.5166001047633924,0.5130226302397466,0.9131003805636758,0.9035396682052466
direct_conflict_relevance,4510,0.6114574595756533,0.5285434092723613,0.9140738829814147,0.9589880368866793
direct_conflict_relevance,4511,0.07625365864151787,0.5195783096499643,0.9210620700913723,0.8773986558901171
direct_conflict_relevance,4512,0.24733683143856364,0.5203315751804711,0.9125150784554442,0.9540581853024722
direct_conflict_relevance,4513,0.7249222054203565,0.5111090714201341,0.9243863476582446,0.8631307384825366
direct_conflict_relevance,4514,0.6832604838244711,0.5112522805814156,0.9228085830652324,0.8403461429086323
direct_conflict_relevance,4515,0.2355633816032511,0.5235064782360666,0.9171154960486073,0.9275202498197844
direct_conflict_relevance,4516,0.2823780187985887,0.5142623469418763,0.9213284435748368,0.9187332888962457
direct_conflict_relevance,4517,0.4743392389472463,0.5166044442922756,0.9154951937384612,0.9084739254309216
direct_conflict_relevance,4518,0.22144582896206141,0.5144571548112444,0.9103753805773108,0.9345109834882419
direct_conflict_relevance,4519,0.17103889876929154,0.5161152613150275,0.9149595081317233,0.9046218993961085
direct_conflict_relevance,4520,0.33327038902514816,0.5135239172523721,0.9075291032165017,0.9438217880603829
direct_conflict_relevance,4521,0.42798778475116656,0.517210828715788,0.9223475129069734,0.864950771500999
direct_conflict_relevance,4522,0.2601527473932689,0.5309415981117158,0.9103292576503644,0.9523316731686926
direct_conflict_relevance,4523,0.22513495623914265,0.5295386187955741,0.9167259348366903,0.8937630076205291
direct_conflict_relevance,4524,0.22879070181471428,0.5132588126322486,0.9257245256146264,0.9145292695348187
direct_conflict_relevance,4525,0.23012642594717747,0.5101686134225529,0.9185882321394702,0.903611111462861
direct_conflict_relevance,4526,0.8143650310840412,0.5028863414910717,0.9247442473778962,0.8920261679503745
direct_conflict_relevance,4527,0.7165873209746874,0.5046119993115069,0.9228247720459641,0.9102004041976877
direct_conflict_relevance,4528,0.4442481680070194,0.5096241811958284,0.9177966909394685,0.8906644291178574
direct_conflict_relevance,4529,0.18826153772798132,0.4812683936364187,0.9242887419332836,0.8978361554817812
direct_conflict_relevance,4530,0.5763219590367872,0.5109144210897648,0.9170024696563129,0.9321323058440263
direct_conflict_relevance,4531,0.45716680075684657,0.49703131367473696,0.911037651129454,0.9034103618147951
direct_conflict_relevance,4532,0.5842032515884331,0.5011005202450757,0.9114324083692048,0.9953868206471695
direct_conflict_relevance,4533,0.4150381906117746,0.5000144378913044,0.9097219270297763,0.9381652418152018
direct_conflict_relevance,4534,0.38600552607585503,0.5028788100520339,0.913084904186764,0.8889008539026574
direct_conflict_relevance,4535,0.5757799886256116,0.5015548758743437,0.9171657915547966,0.981183674847901
direct_conflict_relevance,4536,0.18328864095598627,0.49897409787952424,0.9123460839045583,0.8718569721754923
direct_conflict_relevance,4537,0.36752839551791117,0.5101183760129799,0.913795918707523,0.9336813663220201
direct_conflict_relevance,4538,0.24171741654448545,0.5133226706557608,0.9214620372464455,0.8893940390527525
direct_conflict_relevance,4539,0.5214116808910901,0.5155349823691632,0.9200251483573911,0.9315667107692964
direct_conflict_relevance,4540,0.26974025152990794,0.5272898786366306,0.9045772572458912,0.8720543102771343
direct_conflict_relevance,4541,0.37488118654336616,0.5282027190831521,0.9134731734915238,0.940552444618468
direct_conflict_relevance,4542,0.384536163179131,0.5185536591292265,0.9129087209248247,0.8675595861587515
direct_conflict_relevance,4543,0.3139454711236248,0.5210357809467897,0.9181674541155399,0.9323027644153489
direct_conflict_relevance,4544,0.3878447114881021,0.521141668310199,0.9250201766811724,0.8920094403582461
direct_conflict_relevance,4545,0.21168478652801492,0.5160197321576572,0.9123007628329883,0.9147738806125878
direct_conflict_relevance,4546,0.43255383553646565,0.5167547537489593,0.9159947880237073,0.9086673462786131
direct_conflict_relevance,4547,0.7830579383681348,0.5390864070501079,0.9209322971005831,0.9181434426017606
direct_conflict_relevance,4548,-0.4127768843617831,0.5291378095622283,0.9144563408445848,0.8995281827402779
direct_conflict_relevance,4549,0.0953245820284473,0.5151389885998865,0.9122122163064524,0.9371483973207211
direct_conflict_relevance,4550,0.4916637635782477,0.5155969672491854,0.9152399179321147,0.9305652023933161
direct_conflict_relevance,4551,0.2758912424076976,0.5025011119725126,0.9207349008514091,0.9198083463052102
direct_conflict_relevance,4552,0.6485119956944179,0.5158302519948849,0.9184627166071735,0.9203544107798036
direct_conflict_relevance,4553,0.3748690225498529,0.5134601047906026,0.9189971448727893,0.8475572645129574
direct_conflict_relevance,4554,0.25996799876501836,0.5288709504315049,0.9164312738866122,0.8953063567530656
direct_conflict_relevance,4555,0.19913037639420936,0.527888317075766,0.9148982388327004,0.9239493887690677
direct_conflict_relevance,4556,0.43904877545441506,0.5305734834266762,0.9195316010652397,0.8871046606388613
direct_conflict_relevance,4557,0.1387389368837001,0.5436970359315805,0.9095016012642477,0.9032912279530951
direct_conflict_relevance,4558,0.7365587498012998,0.5211680013403034,0.9248330283002477,0.9333443531322497
direct_conflict_relevance,4559,0.7467706681248177,0.5256254592656471,0.9182354361300387,0.894834623950291
direct_conflict_relevance,4560,0.5918380829803016,0.5272752372935006,0.9153692629707874,0.8969317912356688
direct_conflict_relevance,4561,0.5799965242187048,0.5046666785117708,0.919078832356684,0.9164529282192214
direct_conflict_relevance,4562,0.38377710490764083,0.5136063300178014,0.9293005196019961,0.9452773874812717
direct_conflict_relevance,4563,0.007516304923576131,0.519067303513681,0.9246603587758453,0.8818658256751497
direct_conflict_relevance,4564,0.28700215698556525,0.5294448396085936,0.9240763320960799,0.9306719928695888
direct_conflict_relevance,4565,0.45510107735618094,0.5309168707730717,0.9180283292252835,0.9045283675997189
direct_conflict_relevance,4566,0.48826151361933595,0.5189220470224137,0.9155632384710465,0.9088524841370986
direct_conflict_relevance,4567,0.5676246683678677,0.5156491385406802,0.9228909799889595,0.8911468257859537
direct_conflict_relevance,4568,0.11145949563394528,0.5160577042279438,0.9170677843431169,0.9376613520992185
direct_conflict_relevance,4569,0.5274684280342545,0.5278243087184271,0.910826662118249,0.8613622564772867
direct_conflict_relevance,4570,0.6627358526268118,0.5067864184621486,0.9215284744483263,0.9478126216916163
direct_conflict_relevance,4571,0.4948793152844508,0.5120173028633264,0.9090851985077955,0.8738294814922243
direct_conflict_relevance,4572,0.5545059330661346,0.5114011304885238,0.9144717736139295,0.9401315575799889
direct_conflict_relevance,4573,0.7056227357734929,0.5169483244893285,0.9144418170776449,0.8819881501817362
direct_conflict_relevance,4574,0.47514836217380657,0.5094331335185486,0.9123287122858669,0.9333883056219289
direct_conflict_relevance,4575,0.009687383597359323,0.5121283470369669,0.9150288789122543,0.9447559016658527
direct_conflict_relevance,4576,0.5969187648193721,0.5056083012743464,0.9114099637487973,0.8668881484832256
direct_conflict_relevance,4577,0.60172916930243,0.508920251782273,0.9111635082590333,0.8662167468044808
direct_conflict_relevance,4578,0.016948799076927187,0.5300724911285479,0.9220733339942851,0.9198988596604284
direct_conflict_relevance,4579,0.47590730589077695,0.5241527196953053,0.923837324322623,0.8771053865069166
direct_conflict_relevance,4580,0.06370394453293596,0.5069298768923859,0.9132421628111939,0.9417705942339732
direct_conflict_relevance,4581,0.8852421059428469,0.5164384089263783,0.9168923055277363,0.9165965813740151
direct_conflict_relevance,4582,0.2062456567747439,0.5264335640379757,0.9156095707011623,0.8834744139045356
direct_conflict_relevance,4583,0.6306906224083483,0.5132472125249881,0.9098101045310706,0.9252073968317979
direct_conflict_relevance,4584,0.11712501109972309,0.5210724098111876,0.9176883242419991,0.8814393389560283
direct_conflict_relevance,4585,0.6253886738480884,0.5165609441708338,0.9188270407226489,0.932998671814012
direct_conflict_relevance,4586,0.25783575873380177,0.5253551934793713,0.9252331761096528,0.8847910018472572
direct_conflict_relevance,4587,0.9446016766994606,0.5054180472934121,0.919048690497826,0.9307996352020389
direct_conflict_relevance,4588,1.0456227363611814,0.481304380012227,0.9240553211112157,0.912604024078759
direct_conflict_relevance,4589,0.17569363579644223,0.5209290172773777,0.9200049916847295,0.8900705220938088
direct_conflict_relevance,4590,0.02887700193526341,0.5383748483886227,0.917628647272475,0.9116254936350536
direct_conflict_relevance,4591,0.013085568103627612,0.5300966875761145,0.9204381794938438,0.9334929254581799
direct_conflict_relevance,4592,0.17924420730145732,0.5299227201599886,0.9192084313884845,0.894093095472683
direct_conflict_relevance,4593,0.05031571400074362,0.49743513489391417,0.9142322830598876,0.9286184352930773
direct_conflict_relevance,4594,0.8147408169464647,0.5128250674764264,0.919313293421065,0.9028367450105019
direct_conflict_relevance,4595,0.9527381897335706,0.5233304816629573,0.9130215943732105,0.8998056603455705
direct_conflict_relevance,4596,0.6014851919159037,0.5156885021785813,0.9185932452275344,0.8852652105249286
direct_conflict_relevance,4597,0.7888865131333505,0.5349738073468946,0.908885904873071,0.879925171505061
direct_conflict_relevance,4598,0.07849889288866344,0.5258733341940363,0.9095131092647372,0.9242439184858217
direct_conflict_relevance,4599,0.8906480535876932,0.5194974915263082,0.9148966959472715,0.9040425731000933
direct_conflict_relevance,4600,-0.08921143569470648,0.528310099658652,0.9155431385568976,0.9198998648023701
direct_conflict_relevance,4601,0.6122193326767721,0.518888064347943,0.9134384289832208,0.9026269470166671
direct_conflict_relevance,4602,-0.1513133677994687,0.5355058341973794,0.9103801366790895,0.9250830914259406
direct_conflict_relevance,4603,0.8158828578626456,0.49422578459832844,0.9136643160889045,0.9190295850327678
direct_conflict_relevance,4604,0.22156100116026783,0.5340681963390064,0.911157424590153,0.8703054752403501
direct_conflict_relevance,4605,0.5365825423676728,0.5253269789022169,0.9109598630381097,0.9415377451489375
direct_conflict_relevance,4606,-0.1438530779660466,0.541020365292314,0.9074457618485469,0.9058210606290497
direct_conflict_relevance,4607,-0.15076465480938545,0.5385171113400936,0.9117178410503309,0.898241014388918
