variable,draw,gamma,beta0,beta1,latent_mean,latent_concentration,sigma_y
direct_conflict_relevance,622,0.7790677130192145,0.1832480512676291,0.9204422286477755,0.7834669097653579,6.66753241688987,0.9395226169686498
direct_conflict_relevance,623,0.6666287380025117,0.1885855872550974,0.9181582889579797,0.765411748963228,6.51842142625137,0.8845321547096265
direct_conflict_relevance,624,0.8724479648228656,0.20543732917030444,0.9077923411493585,0.7762465437168601,5.974792962613898,0.9485440250639862
direct_conflict_relevance,625,0.5753465015363777,0.22000166439492566,0.9117921306998669,0.7733180992993492,5.261733973755087,0.9315069994262496
direct_conflict_relevance,626,0.31680334831068147,0.2671145726834582,0.9123023503938479,0.7556981172137256,4.808799325465319,0.9338295383419368
direct_conflict_relevance,627,0.8880858934367796,0.29205168315900826,0.9067536936692044,0.7449573709539714,4.772770791145023,0.8967882713136583
direct_conflict_relevance,628,1.0225606876788265,0.22229581237028623,0.9133632411168466,0.7829566713086021,6.06667226298924,0.9029490184651053
direct_conflict_relevance,629,1.0091655105293291,0.19958101953356083,0.918852312641155,0.7835769115920513,6.2130554487037735,0.8718391073942207
direct_conflict_relevance,630,1.2898716803296726,0.2718614841524573,0.9130106518958697,0.7452590605321012,5.41427109772915,0.9669211721109287
direct_conflict_relevance,631,1.021579948008072,0.30500995065605263,0.91702053048503,0.7221092500488782,4.257534204486523,0.9353528164131211
direct_conflict_relevance,632,0.3043778037730422,0.30035611705570553,0.9152703409338258,0.7273189292113426,4.630351934963448,0.936979860011352
direct_conflict_relevance,633,0.8362237770658367,0.3064399458128912,0.9135373352810182,0.7324835476247458,4.464811479629845,0.8698887406835056
direct_conflict_relevance,634,0.2623923833035932,0.2673652432675647,0.9060401461303781,0.7660638416264953,4.76760049369047,0.9342436213773289
direct_conflict_relevance,635,0.48031752698625035,0.3094610441990735,0.9166207338687907,0.7124952955859991,4.608697711032373,0.8679104771620224
direct_conflict_relevance,636,0.9954468200543873,0.2978388941241355,0.90048454580199,0.7386660537124144,4.579120956942672,0.9195839021027596
direct_conflict_relevance,637,0.8454140902902982,0.2957682521412095,0.9092096776543493,0.7412004270630161,3.8782628554220784,0.8885047145668672
direct_conflict_relevance,638,0.5800053464285063,0.23414531251751214,0.9155407159488167,0.769293160476245,5.378533077813257,0.9414790985751124
direct_conflict_relevance,639,0.7025491421301037,0.2266593385942785,0.9090684083534725,0.7833909821014975,5.539251550444372,0.8767010241776959
direct_conflict_relevance,640,1.382172458985493,0.16099775763097632,0.9139551776819271,0.7778099167706644,5.984085435255798,0.9423013349694316
direct_conflict_relevance,641,0.33514680680939396,0.3148467337160099,0.904574878581236,0.7493217843762086,4.594984154592362,0.909135261814477
direct_conflict_relevance,642,0.7207697261282237,0.2977952115852363,0.9036670720096388,0.7437801433677085,4.650262543410488,0.8910969426241747
direct_conflict_relevance,643,1.059585596364779,0.28710661040215346,0.9084818271119078,0.7415112384521344,4.040395531677408,0.9553080716002564
direct_conflict_relevance,644,0.08567177293677584,0.26366361018871753,0.9091833508997433,0.753756436627316,4.527837494710652,0.8621318153025654
direct_conflict_relevance,645,0.7926972244043589,0.2834087830994691,0.9156043868867298,0.7496010868197579,5.885678252228081,0.8998072078332127
direct_conflict_relevance,646,0.40744793043481636,0.23293590892609564,0.9090141488712018,0.7611513397773237,4.372246230654112,0.882371208734977
direct_conflict_relevance,647,-0.01700330030967404,0.27973105395249326,0.9064267295721372,0.7590683957334676,5.5963926214609305,0.8686311010818337
direct_conflict_relevance,648,0.250010199750593,0.23285742476327384,0.9124006396464149,0.7600317008609316,4.520394090742049,0.8849887385163654
direct_conflict_relevance,649,0.7209977673069113,0.2470568866548327,0.904281249371145,0.7805885145067134,5.672137992469443,0.8381339799007436
direct_conflict_relevance,650,0.045761813147521015,0.16369016344663362,0.913563039821847,0.785215166673468,6.065329340012528,0.9509919602183973
direct_conflict_relevance,651,-0.005472872343353599,0.2742247947729091,0.9111231168168855,0.7588093882767798,5.351811966759653,0.9502020645415235
direct_conflict_relevance,652,0.9981639667094764,0.20452661728068894,0.904380111686634,0.7918078437507252,5.008061493121088,0.8467636387561623
direct_conflict_relevance,653,1.4077336344220222,0.17687067116883906,0.9110723505827506,0.7836002012516681,6.704687426474454,0.8797235727166246
direct_conflict_relevance,654,0.7450275513185451,0.20648465653396503,0.9094172516608752,0.7725838037080086,6.210617299003383,0.8986267725411199
direct_conflict_relevance,655,0.6491738599339606,0.31765971890555406,0.8988272593071167,0.7379849097645981,3.7122701416244888,0.9469691066984456
direct_conflict_relevance,656,-0.01726450871486682,0.2825814426287174,0.9053768332038522,0.7477154103270093,4.734791524480866,0.925450705990736
direct_conflict_relevance,657,0.9703571546787612,0.31635061736682035,0.9006617542892056,0.7358632215231935,3.851992061871639,0.8847481835862729
direct_conflict_relevance,658,0.5573621561663377,0.20234312647109354,0.9144442061414759,0.7774475559288466,6.238452810176548,0.9381744545150366
direct_conflict_relevance,659,0.5946349634748954,0.22297909027837415,0.9142198800557368,0.7531905555238587,5.633572937386304,0.8961521885236171
direct_conflict_relevance,660,1.237200623962507,0.17812159027046098,0.916436672588801,0.7698821495148883,6.664937795446695,0.9062069714690613
direct_conflict_relevance,661,0.2582159848250663,0.2416515924954597,0.9182493534151052,0.745169680667457,6.022354388453875,1.0018534243956418
direct_conflict_relevance,662,1.229899014624734,0.2500210355392525,0.8950367819656734,0.7883858329464283,4.28531636328185,0.8488862046173156
direct_conflict_relevance,663,0.8084958599744037,0.18913673274407092,0.9186220837434715,0.7716028170142823,6.721445447637897,0.9402308471976409
direct_conflict_relevance,664,1.1168314725561186,0.22401697189850286,0.9059385730945708,0.7656090349624417,5.093875171135661,0.9148702802574478
direct_conflict_relevance,665,0.9511819440022572,0.20357123658860624,0.9166549780348906,0.7611757143156359,6.613944486144488,0.8331094432635204
direct_conflict_relevance,666,0.6149560320265549,0.23723874580069132,0.9137770055082959,0.7531628079909262,5.171898627736644,0.8784616450491931
direct_conflict_relevance,667,0.7675993037716624,0.2582815883613183,0.9099744726640284,0.7505565998925143,5.615886051300816,0.9419398587018889
direct_conflict_relevance,668,0.9288783222651956,0.2599085586057764,0.8934049392192112,0.769499791804417,3.9340915206422125,0.8943813513895232
direct_conflict_relevance,669,0.8652086490217642,0.26512139422074116,0.8980876964524793,0.7706780760151614,3.9234127742300045,0.8873153745834621
direct_conflict_relevance,670,0.5540126194501207,0.24665377781707687,0.9100132864645802,0.7527912365517833,4.8906863815664146,0.8404656737958289
direct_conflict_relevance,671,0.7302611399535266,0.23066835935932348,0.907114783946304,0.7771511708930723,5.869225197478355,0.9692205147286093
direct_conflict_relevance,672,0.5102938502270219,0.23675229024351102,0.9117510686052417,0.7788357318989663,5.2280030956807195,0.9846915580667542
direct_conflict_relevance,673,0.5653380832558703,0.24805452919742066,0.9098691891960088,0.7763966591138695,5.466917828347292,0.9816134556277467
direct_conflict_relevance,674,1.1098497636530011,0.17243291988896803,0.9174222992582206,0.7739013361661231,7.134163543718012,0.8513900557462055
direct_conflict_relevance,675,1.1933320478821452,0.1683448549976391,0.9103067278946612,0.7922789032835893,5.870353395936664,0.8739396250400322
direct_conflict_relevance,676,-0.09888042477386098,0.28186812524266064,0.9193559858811254,0.7343510044970889,4.85714064708711,0.9434370093087593
direct_conflict_relevance,677,0.40554821175612515,0.2771639614761497,0.9161064370396562,0.7387794082207384,5.059440901318637,1.002370478027925
direct_conflict_relevance,678,0.9891361387553439,0.2658828735276965,0.8939693064145593,0.7947713458582609,4.191427698923159,0.8419183596484622
direct_conflict_relevance,679,1.2499720806848633,0.23402876654931978,0.9228673380349599,0.7541028129935493,6.472855036972254,0.9725912865594586
direct_conflict_relevance,680,0.8948965226024377,0.25605535832204357,0.9356210536763594,0.7220067681188223,5.863854684020122,0.939249558574114
direct_conflict_relevance,681,0.9246099228961135,0.20833586793523134,0.9058986031837493,0.7869456338212678,5.819578646739684,0.947204371607405
direct_conflict_relevance,682,0.6727268069109789,0.29439851056794947,0.9061437113047518,0.7519975990562963,4.654679516638871,0.9466064448743389
direct_conflict_relevance,683,0.5265250268340858,0.2814872710823058,0.910427428311236,0.7525595718680764,4.500454444523838,0.9166376249026706
direct_conflict_relevance,684,1.2823276780902415,0.28331976807255393,0.9017386903656476,0.7524924000345338,4.84212816992067,0.9066315213980045
direct_conflict_relevance,685,0.31101585290315564,0.2716293709220698,0.9044053304962372,0.749006942947957,4.299965708139214,0.9014515262970465
direct_conflict_relevance,686,0.5078304791900848,0.31430475834427096,0.8971829081648723,0.75063935388134,3.632228514599137,0.876087215693871
direct_conflict_relevance,687,1.1274474865306638,0.28655775263253247,0.9086948969403827,0.7402330834529205,4.8435646613039784,0.9296154064258241
direct_conflict_relevance,688,0.5463034494872128,0.22924308054903508,0.9027359014352732,0.7831405110607836,5.4019295775931715,0.8758539995710224
direct_conflict_relevance,689,1.1976782245300723,0.20098737187500168,0.9224726134619605,0.7510849540372802,6.12701687003077,0.9383130992670793
direct_conflict_relevance,690,0.847665662715002,0.20251445425150075,0.9303525149426546,0.7704701700839983,7.478801910750313,0.9255134444005547
direct_conflict_relevance,691,0.9550280235003025,0.24512947356313097,0.9154424565115703,0.7689176753446892,5.481341032163154,0.8768812243210949
direct_conflict_relevance,692,0.3757431689388398,0.27439462031103423,0.905990988227568,0.732935871344434,4.484106990206174,0.8887071901154077
direct_conflict_relevance,693,1.1571341743014802,0.2334641206950043,0.9090301055944819,0.7853132573340071,5.302532546446142,0.9192765198101931
direct_conflict_relevance,694,0.12476907714419455,0.24546806949971334,0.907978450774162,0.745208323336276,5.30214941469224,0.8995761681119154
direct_conflict_relevance,695,0.2543634223566581,0.17298792824577927,0.909814892931209,0.7795840780690352,6.040626914933186,0.9649804077856061
direct_conflict_relevance,696,0.4819009827757854,0.18697637899398514,0.9045384533251307,0.7862641918108462,5.84352721993473,0.8725468381632085
direct_conflict_relevance,697,0.4512426748801324,0.2469783638778755,0.8963065972049856,0.7688248248966375,4.748086401651082,0.8895820976461308
direct_conflict_relevance,698,0.7800744950713766,0.25594967063575746,0.9139032094076412,0.7487157739763739,5.012402295695684,0.9101658115280405
direct_conflict_relevance,699,0.48372725085260243,0.22810383457426525,0.9018337864292193,0.776776217695338,5.073949949937257,0.9096153819879265
direct_conflict_relevance,700,0.2908081315974135,0.23853010078222994,0.9326437077136838,0.7379308953316374,6.597839276297023,0.909605198454454
direct_conflict_relevance,701,-0.11002744241941367,0.22782412501092392,0.9290710513335356,0.751188691462772,6.305946095168329,0.994550118391029
direct_conflict_relevance,702,0.16212350089332123,0.22932589639356513,0.9283678152054191,0.740345124296846,6.280275646029525,0.9418512250496542
direct_conflict_relevance,703,0.8916205418872911,0.23348347524359897,0.9245519092163674,0.7431522133372498,6.143156995874424,0.9208830965050352
direct_conflict_relevance,704,0.86842246262149,0.2102895466823967,0.9221327991342337,0.7382666931921541,6.044891700487913,0.9297508900044879
direct_conflict_relevance,705,0.9055723521263217,0.23367609726089725,0.9150086445240584,0.7345450778268918,4.849852795918085,0.888062296498586
direct_conflict_relevance,706,1.4195111686497073,0.2124961013415658,0.9126025112526363,0.7655658343797451,4.965212334151543,0.9158193083243104
direct_conflict_relevance,707,0.9853874089507225,0.22983480770514753,0.9133019947562769,0.7590703471533736,5.257376262373631,0.8839900110449012
direct_conflict_relevance,708,0.15682624261076952,0.2797170618404188,0.904827270957926,0.7505177788400521,4.6672450891971335,0.8946923785054482
direct_conflict_relevance,709,0.12765936037602718,0.2739794591023996,0.900585325416225,0.7626937968791268,4.210598459039176,0.8888771358581168
direct_conflict_relevance,710,0.5940800025436592,0.27821085705211657,0.9083345822201341,0.757612724833745,4.464795015876349,0.9067644626983175
direct_conflict_relevance,711,0.8681976738383568,0.24465035792765993,0.9046785574259332,0.7612965787791272,5.097191449481617,0.9285109375701721
direct_conflict_relevance,712,1.0778457963361765,0.20917600873204623,0.9110196734875774,0.7736546166808012,5.892162867572805,0.8867621047787694
direct_conflict_relevance,713,0.5658107765860818,0.2727909542754665,0.9120695995616785,0.7495177685142972,5.389346839624839,0.91745608678935
direct_conflict_relevance,714,0.5880181419948981,0.25125251084310257,0.9086387321922057,0.7552726558322558,4.601322290428864,0.896694771879907
direct_conflict_relevance,715,1.275612410750101,0.17514779434110542,0.9122964673686145,0.7836452341299915,6.039067787361695,0.9125195554358706
direct_conflict_relevance,716,0.1923325784616822,0.29678174361127485,0.9075760340304276,0.749352199651992,3.939268814994764,0.9000495971170013
direct_conflict_relevance,717,-0.1060392754185692,0.26832786919813645,0.9057946477627224,0.7494403891080473,5.181587850651267,0.8857749252286035
direct_conflict_relevance,718,0.24974897548406488,0.31656583438179936,0.8957296643340197,0.7443851931111637,3.1562746745005357,0.9266297854076991
direct_conflict_relevance,719,1.473085836695127,0.24887357172824354,0.9162161530470035,0.7462225139952108,5.269514382698153,0.9064435953499732
direct_conflict_relevance,720,0.2978820022790917,0.16779974802369346,0.9138811021093888,0.7724560391639224,6.120142479245539,0.8979803257184548
direct_conflict_relevance,721,0.43614059373707503,0.30570883465341386,0.8964647943002407,0.7233507458053074,3.5366989036787713,0.9368570824576706
direct_conflict_relevance,722,1.11167905059781,0.1917835878227114,0.9182161528434233,0.7853668676562313,6.5952476616727225,0.8796480186556433
direct_conflict_relevance,723,0.17446117562603564,0.21972123815639857,0.9201060188300314,0.7666860285434827,5.995306538121379,0.9320086692084762
direct_conflict_relevance,724,0.1215857073552563,0.20724102743234996,0.9170419640826082,0.7636960701725753,5.886679678389913,0.9520627448478916
direct_conflict_relevance,725,1.2222203932523994,0.21729908864862701,0.9063158248266996,0.7740453973982726,4.657548504139098,0.8517842935710893
direct_conflict_relevance,726,0.3526975360231579,0.1825315997458935,0.9099849398849895,0.7820466159206514,5.19969556998241,0.9642115320414195
direct_conflict_relevance,727,0.20885993353747875,0.19736426576746063,0.9050698314760669,0.7816280035469205,5.462452514337826,0.9228183562465546
direct_conflict_relevance,728,1.0262610767147164,0.2613574166747806,0.9126677929317987,0.7585771977160954,5.219749594505271,0.900486804022434
direct_conflict_relevance,729,0.8668650208037325,0.32861913222324524,0.8953566698342555,0.746604542698053,3.2945636567027217,0.9416081871090934
direct_conflict_relevance,730,0.294125864735487,0.3312459328603655,0.8989103980676925,0.7340081940455893,3.6818206823195068,0.9500373637378691
direct_conflict_relevance,731,1.0989637770128522,0.19630436814648267,0.9177726381145055,0.777705409933622,6.650884850160906,0.8582399706266703
direct_conflict_relevance,732,0.8076757771681171,0.25978996992366676,0.9024293790281467,0.7643382741039622,4.515936535287403,0.8554462852702358
direct_conflict_relevance,733,1.7126006309802926,0.2487083056604558,0.9032162850847326,0.7628583602730004,4.825098817243807,0.8707929384136491
direct_conflict_relevance,734,-0.2031889416371153,0.26043014043056656,0.9094322125762266,0.760895314308157,4.8985720294235335,0.9419838703530204
direct_conflict_relevance,735,1.3667399464348402,0.22859169738341217,0.9131056753251893,0.7559284322029161,5.2169220832715055,0.8708200169665271
direct_conflict_relevance,736,1.0755606948836707,0.22255711445182194,0.9044481845850753,0.7836387157245892,5.700534713909828,0.8667582508915468
direct_conflict_relevance,737,0.5412764299789455,0.22661106549838578,0.9051502503545907,0.7725663257517419,5.156578557966526,0.8758865208646546
direct_conflict_relevance,738,0.7713994811789999,0.2565051053184518,0.9203503842357416,0.7440383240843527,5.909992994544858,0.9002563627587559
direct_conflict_relevance,739,0.7114204618236539,0.2590873845408273,0.917292369274184,0.7534251200493773,5.818054445957698,0.9235370124626261
direct_conflict_relevance,740,1.307235109718714,0.2136663305766248,0.8961411179214587,0.7814876779088987,5.025436285822448,0.9070567076115033
direct_conflict_relevance,741,1.4322080758665343,0.2078088395511003,0.9046065883987676,0.7845309135898809,5.318443318374175,0.8769069561467273
direct_conflict_relevance,742,0.19184903156050598,0.2181893230860063,0.9082321796203056,0.7880713791354191,5.869065550826804,0.9384518592945511
direct_conflict_relevance,743,0.5390019411488708,0.30780291220457673,0.9072975244371373,0.7476744642274805,3.843311146711558,0.912306274494796
direct_conflict_relevance,744,0.31131426004133245,0.24544730626857203,0.9016557915259127,0.751574041525461,4.221186671830563,0.892704834247048
direct_conflict_relevance,745,0.7815928724428454,0.2497189173814597,0.89886171795903,0.759852193882995,4.469377416853045,0.8708764457199544
direct_conflict_relevance,746,0.8636826623318146,0.23225289499814467,0.9054857529838105,0.780562466398163,5.291495883781489,0.9597023580215885
direct_conflict_relevance,747,0.5348500156917341,0.20581939428741214,0.907819541634121,0.7652585626686312,4.90361993998114,0.925876328036827
direct_conflict_relevance,748,0.84152689380686,0.1644410539595155,0.8990887388552171,0.8007517010034537,5.323160901033361,0.8989742358400644
direct_conflict_relevance,749,1.2971615875483924,0.24301634567325853,0.910889422274592,0.7821735393779009,5.173888834508407,0.9469511048729999
direct_conflict_relevance,750,1.0817587111424276,0.2329612423718204,0.8945424211526035,0.7792660596387914,3.968061154902343,0.9073176888843257
direct_conflict_relevance,751,0.28147220970724907,0.24952852310737195,0.9234743870532133,0.7417328126236828,6.453468674907266,0.9292150843024163
direct_conflict_relevance,752,0.5334263744868093,0.26080940451579515,0.8902641754203867,0.7779859332374277,3.319803241520654,0.9880767172481015
direct_conflict_relevance,753,0.6526954657751214,0.2615248731694866,0.8981950177787171,0.7611941404705498,3.6741423358676606,0.951969835796065
direct_conflict_relevance,754,0.6718528847838572,0.28113371663814307,0.9044741299357889,0.7507805820542521,4.276121495060316,0.8622015969549182
direct_conflict_relevance,755,0.5962823103903743,0.3301034533805535,0.8990449303798589,0.740392359729061,4.498995333817556,0.872858089930948
direct_conflict_relevance,756,-0.04159837449329523,0.23131564522546544,0.9100411757628665,0.7625219912856956,4.535563635684851,0.90965575550975
direct_conflict_relevance,757,-0.042283217825229855,0.1964311476343738,0.9116099649006183,0.767142255895508,4.614946433845915,0.9076692764452029
direct_conflict_relevance,758,0.02521188242585618,0.26627454450559446,0.9033273999842201,0.7697894181589374,5.210788818373255,0.8551754779085258
direct_conflict_relevance,759,1.3301801371468238,0.2786074466187996,0.9091407980037736,0.7488000988235213,4.868682258058027,0.9657704738131613
direct_conflict_relevance,760,0.6828117240314387,0.3041433096578819,0.9037219005514519,0.7383139402160642,3.805484121703028,0.9374234242157654
direct_conflict_relevance,761,0.5466490435524509,0.2923359038433523,0.906848794405607,0.748642282945267,4.722322795623569,0.9769968979199104
direct_conflict_relevance,762,1.2549625841072287,0.22833250730734164,0.9068459145061062,0.7732685869778091,5.7051705565975395,0.8843343859253229
direct_conflict_relevance,763,0.847478840510146,0.23240592319468942,0.9057701022542166,0.7777136855521145,5.530016275419781,0.9445672884498049
direct_conflict_relevance,764,0.5605715189397678,0.1910605659423792,0.9003298993880092,0.7969546044261852,5.1985262734013915,0.8606536627219068
direct_conflict_relevance,765,0.6082448205012273,0.33187685989619364,0.9168071596958927,0.7072250872358992,4.637543759569587,0.9206850124230702
direct_conflict_relevance,766,0.4790519105997991,0.3404196889734272,0.9158521757007985,0.7066008720106025,4.932832775131107,0.9289199541592488
direct_conflict_relevance,767,0.5814686747108978,0.24105143297743403,0.9146199069198935,0.7572853707386843,4.853253084583023,0.9097568482948337
direct_conflict_relevance,768,1.335245934064578,0.20217416714613007,0.9141147099348634,0.7696705704832261,6.362269288038597,0.8655005768389026
direct_conflict_relevance,769,0.7854418794012069,0.19531353153793451,0.9105752883114429,0.7709673665951278,5.66508812926159,0.9216740759585592
direct_conflict_relevance,770,0.6371687256194659,0.2569910117734729,0.9055196160573195,0.7652838540687518,4.615773599667692,0.9079249274101662
direct_conflict_relevance,771,0.7610193564298143,0.23727493545679781,0.9114382750822568,0.7568048937298011,5.179565449024837,0.9114535702734949
direct_conflict_relevance,772,0.5636861484126454,0.29947794226304497,0.9143939362653164,0.7378516747227524,5.474363603423634,0.9158326660786108
direct_conflict_relevance,773,0.49077596195117884,0.24825083756741753,0.9176053445951421,0.7449424064051562,4.839395529378197,0.866867786517725
direct_conflict_relevance,774,1.084411588624446,0.28262375457148137,0.9155210955978599,0.7343833763453086,5.686350315517005,0.9463808145487715
direct_conflict_relevance,775,1.168729207237264,0.20615278450851174,0.8980801522216958,0.7852829155106158,5.012845165205539,0.8956905301158694
direct_conflict_relevance,776,0.9763088735583586,0.23895649334687483,0.9134350757728686,0.767178982427286,6.5306778288264,0.8941681830033484
direct_conflict_relevance,777,0.1946304711188183,0.23703820885812968,0.9001173485685634,0.7935711776331238,5.656979372942733,0.9245345872678071
direct_conflict_relevance,778,0.5003950385530718,0.28848383710942666,0.9160455388149847,0.750209237696286,4.453639715765422,0.9048128989733015
direct_conflict_relevance,779,0.7534906819589348,0.26533762381299036,0.9102220505493018,0.7754183797474196,5.7517858154122,0.8821353368826179
direct_conflict_relevance,780,0.5787109628387602,0.19820447605130506,0.9164519814870202,0.7858486427751645,5.366554900818411,0.8776526290689068
direct_conflict_relevance,781,0.05574519245201453,0.22369992051085388,0.9089734165408773,0.7570766504698225,4.699282984828018,0.9479049689163959
direct_conflict_relevance,782,0.2537028450515444,0.22272281868809815,0.9034870716003756,0.7589411839630865,4.40936295333406,0.9343123315407263
direct_conflict_relevance,783,0.07018139412684746,0.23798885693927446,0.9058741782370056,0.7683669737037156,4.33790385330666,0.9152416530168037
direct_conflict_relevance,784,0.1269617393148617,0.2849889924688556,0.9006904181008994,0.7438692950881505,4.24549983525335,0.9063743081911855
direct_conflict_relevance,785,-0.03209772850058892,0.3091935600115675,0.908374254208759,0.7479105254527277,4.128255522885181,0.919021135933464
direct_conflict_relevance,786,0.8663530280235654,0.15370688331055302,0.9255954159858942,0.7707412406317672,7.165122324728574,0.9306586173515861
direct_conflict_relevance,787,0.6028369811119328,0.2936365800514916,0.9093394814626056,0.7496754645256158,4.328345134030823,0.8871587119133917
direct_conflict_relevance,788,0.7924036295261498,0.21475203021452643,0.9106862307451348,0.7765813495583853,5.447795302225552,0.9103703987605748
direct_conflict_relevance,789,0.4176159007624271,0.17305029409084746,0.9156571641543395,0.7870609259790364,7.2473310023171695,0.9289389697644738
direct_conflict_relevance,790,0.48236904195711566,0.21004938582174396,0.9136460486004436,0.761048497846316,5.514732315396202,0.937074542359049
direct_conflict_relevance,791,1.2585970578941443,0.24694278495874142,0.9012241247805628,0.7683766118609642,4.040368020296651,0.9307618644742973
direct_conflict_relevance,792,0.06838410509035485,0.23411869703497984,0.9187991654963944,0.7500034846481426,5.339464341947446,0.8776337455340353
direct_conflict_relevance,793,-0.034062000030412674,0.23853281759078573,0.9161163358427954,0.7451752197193251,5.71776882908057,0.870784847959591
direct_conflict_relevance,794,-0.045212460540621856,0.24645875352193464,0.9212928204793679,0.7597266952137525,6.030400484338986,0.8584403539761032
direct_conflict_relevance,795,1.1399132628089905,0.1838859222098978,0.9103564339396746,0.7913533713518361,5.793525612692317,0.9790655125513079
direct_conflict_relevance,796,0.32250220481957526,0.2123538458744935,0.9090382344770288,0.7821906873532223,5.496346498266726,0.8580936324501365
direct_conflict_relevance,797,0.626542325724317,0.1822663912425613,0.9134205445691177,0.7798803970745853,5.722978959448973,0.9032785557421703
direct_conflict_relevance,798,1.1046221867051582,0.23851878813527194,0.9113832859200474,0.7518022887935981,4.76613264574325,0.8804000449226754
direct_conflict_relevance,799,0.47633828748854434,0.2491786874793674,0.9063073628788613,0.7673186377154891,4.6074674717365856,0.9226219919255587
direct_conflict_relevance,800,1.546469571864654,0.20241854492809885,0.9080639753565113,0.7903618401399858,6.325543841540306,0.9414917537442975
direct_conflict_relevance,801,1.1143755652387635,0.25157413731202577,0.9193357184109789,0.7505879873321726,5.9176396277576835,0.8698873245314112
direct_conflict_relevance,802,0.8066747280752281,0.1958116700426236,0.9197561578132366,0.7664151956777409,5.753843564382057,0.9383256881357557
direct_conflict_relevance,803,0.9475006284178087,0.31574830529487424,0.9032253459329214,0.7445285263502239,4.5994599753495695,0.9307375712747321
direct_conflict_relevance,804,0.5248714103088927,0.2580143723212623,0.9042384023730907,0.7570283227196294,3.9936611770648764,0.9306167951543809
direct_conflict_relevance,805,0.36753899874400464,0.3187968330328732,0.9088970001740336,0.7184136105735653,4.545900217543743,0.8892653092243199
direct_conflict_relevance,806,0.2398785652087949,0.2753067760140825,0.906863962401123,0.7646809164028087,3.8755257623212027,0.8921888837599363
direct_conflict_relevance,807,1.7775841473113916,0.1934229104061233,0.9129355024571,0.7867538395124768,6.415663548355501,0.9397495565960231
direct_conflict_relevance,808,1.6756711017387471,0.20327026971300396,0.9118564525853561,0.7902854283403048,6.916058937853107,0.940195931001363
direct_conflict_relevance,809,0.2539317243874381,0.1601432624144924,0.9154060222817465,0.7770991387886075,5.712824088014932,0.8912619753915645
direct_conflict_relevance,810,0.12415718936375826,0.2440560244140022,0.9201974970703868,0.7489818162453143,6.945444029754884,0.8660508858325775
direct_conflict_relevance,811,1.6483038386332818,0.2705872801455951,0.9136506041876553,0.7402254304448393,5.118981914901281,0.960304845606213
direct_conflict_relevance,812,0.47253385145733445,0.2517043846003987,0.9080744024717234,0.7621166659836336,4.83802271140689,0.9413368301016105
direct_conflict_relevance,813,0.6576388442955152,0.26653097502713136,0.90404539556262,0.7662968320260376,4.408301899554562,0.9008595191312079
direct_conflict_relevance,814,-0.21411371286621703,0.3240206070986286,0.906843066300189,0.7393247314262773,4.216655267550363,0.9492086012934993
direct_conflict_relevance,815,1.7482639777922324,0.23004290632892582,0.9012076758784923,0.7883397570209684,5.462889986008225,0.9164478289436947
direct_conflict_relevance,816,0.5983076534266292,0.20023789990783186,0.9147954981640114,0.770823754590253,5.4762839261268885,0.9161014237710153
direct_conflict_relevance,817,0.9417105604967163,0.18029177499427873,0.9118028051650644,0.7816081300093697,5.726898674727309,0.9657349311298193
direct_conflict_relevance,818,1.2607178558275478,0.2518008435921597,0.906657877628139,0.7597092696015775,4.633333395504859,0.9167629410056788
direct_conflict_relevance,819,0.33044815151405066,0.2277456268908802,0.9120617136624598,0.7638612043377081,5.264570833213878,0.8953543587364269
direct_conflict_relevance,820,0.9597175350096419,0.23561695101819735,0.9097205111637252,0.7640446625354699,5.576870982913704,0.8687352782532561
direct_conflict_relevance,821,0.914546323799072,0.22676151694987642,0.9010773754788454,0.781820942239464,5.056660663825205,0.9143631140108915
direct_conflict_relevance,822,0.23989159840736451,0.26352450426812174,0.9139844447817861,0.7394991981811686,4.467844122011694,0.903755944813381
direct_conflict_relevance,823,1.0416800088340668,0.21381086703891994,0.9077192663981004,0.7817845971994148,4.735687676839701,0.9137631980403585
direct_conflict_relevance,824,0.8365537904857521,0.23326516508260542,0.9108037619896437,0.7606826341282307,4.78419022254019,0.9239137410213432
direct_conflict_relevance,825,0.7446501486154928,0.1927405815182994,0.9079252984953143,0.7890393151722427,5.860823980596789,0.9124774813304547
direct_conflict_relevance,826,0.2599739095026016,0.23535861058507793,0.9110930939403223,0.7570726333795249,5.361766440970436,0.9430844132243782
direct_conflict_relevance,827,0.9734857631670332,0.2358831766689368,0.9260462457842936,0.7526589021975435,5.835425314134521,0.8540051495286158
direct_conflict_relevance,828,0.7763397925659504,0.28931490869466914,0.9065102727868972,0.761815649096076,5.347428732968089,0.9190634541566215
direct_conflict_relevance,829,0.6486768860385053,0.2410505323902806,0.9047707109283417,0.7729247426212658,5.66449977345197,0.8709653737411137
direct_conflict_relevance,830,0.8747225888238523,0.2373215567819303,0.9052064361190191,0.7772158499416562,5.541149940576178,0.9071636591798293
direct_conflict_relevance,831,0.31042992627944205,0.22321770141410202,0.9046201436902316,0.7680039826068286,4.771582271489741,0.8815754774137847
direct_conflict_relevance,832,0.37798995938114505,0.2352418083201325,0.9067707426616832,0.7664311857630537,4.783639172088557,0.8707374873987525
direct_conflict_relevance,833,-0.15960204691885357,0.2672513274505596,0.9044259513337873,0.7636957592507249,5.162063564010803,0.8723649582873436
