variable,sigma_prior,draw,gamma,beta0,beta1,latent_mean,latent_concentration,sigma_y
direct_conflict_relevance,gamma_1_10,3938,0.9456047219023492,0.1658324098595837,0.9071507074260824,0.7871536064093785,6.092731920621957,0.91120813502846
direct_conflict_relevance,gamma_1_10,3939,1.3355686255856585,0.2405079301906266,0.9045349309355226,0.7735362618072487,4.460084060184537,0.9452444947082314
direct_conflict_relevance,gamma_1_10,3940,1.4208646110819911,0.2375148056247851,0.911757808985782,0.7543624499982294,5.514001666315901,0.9279513995090614
direct_conflict_relevance,gamma_1_10,3941,0.9457527461979772,0.2434475605121835,0.9174158025883036,0.764374310659535,5.823506321255323,0.9181177973714264
direct_conflict_relevance,gamma_1_10,3942,0.7630060720846852,0.2441065705808599,0.8999112594646883,0.7873224757559113,5.172990193074827,0.8813312467992427
direct_conflict_relevance,gamma_1_10,3943,0.6220462298015551,0.3041920482969316,0.8993229436075978,0.7628078492021397,4.698840079524193,0.9428629297649606
direct_conflict_relevance,gamma_1_10,3944,0.0260926001603858,0.1870713317448056,0.9124923884447652,0.7685253846406435,5.428821130689521,0.9568678626194768
direct_conflict_relevance,gamma_1_10,3945,0.0730643084615622,0.3036846826898911,0.9074815975567968,0.7382253299405322,4.77194280147495,0.8810662441989408
direct_conflict_relevance,gamma_1_10,3946,0.9846001091844429,0.1852477042678431,0.9001669603916562,0.7922859209460928,5.382628959718734,0.9281533872851078
direct_conflict_relevance,gamma_1_10,3947,1.2820852903087323,0.165539590551672,0.9114945055282818,0.7849315572736895,5.633157783232139,0.8929234829003748
direct_conflict_relevance,gamma_1_10,3948,0.4454437199796587,0.3176397511287991,0.9136333075197448,0.7300047050677488,5.039353971758963,0.9220455108440372
direct_conflict_relevance,gamma_1_10,3949,0.3014252719542,0.2353991717384107,0.9164786217413922,0.7717637101344114,5.1248817558637985,0.9801681115856392
direct_conflict_relevance,gamma_1_10,3950,0.558897855389188,0.3179433780708149,0.906781135447705,0.7387302750560456,3.4441192731177117,0.9806389687776674
direct_conflict_relevance,gamma_1_10,3951,0.8378441068582609,0.3244387805196951,0.9023872531609928,0.7228350664626719,4.305780748930195,0.9430851857487956
direct_conflict_relevance,gamma_1_10,3952,0.619329916553543,0.2573956247591832,0.9201713771778728,0.7336821709808936,4.561893854100608,0.8706461882452408
direct_conflict_relevance,gamma_1_10,3953,0.7193837370713327,0.2163448360212683,0.9067034336256136,0.786664375083106,4.196591639535649,0.94035969752522
direct_conflict_relevance,gamma_1_10,3954,1.1711751682187823,0.2843500450965129,0.898859151041923,0.7531647605763161,5.092464171308027,0.9604470165252508
direct_conflict_relevance,gamma_1_10,3955,0.6808779220893941,0.2661636533837068,0.9166993703879888,0.7425475354447642,4.230774767235723,0.9280396620222332
direct_conflict_relevance,gamma_1_10,3956,0.4899374103647391,0.2571615344440123,0.9119561374146266,0.756699929603009,5.428907063793039,0.9113223610566464
direct_conflict_relevance,gamma_1_10,3957,0.9625714645142284,0.283617641314268,0.9043048001498524,0.7441133345263204,4.345624160840228,0.8663102982651778
direct_conflict_relevance,gamma_1_10,3958,0.2501652848030484,0.2252838931883728,0.9093440880684628,0.7707392948250975,5.471978182269291,0.9302787045553048
direct_conflict_relevance,gamma_1_10,3959,-0.0024990844434344,0.2266420930242387,0.9045758013947904,0.7778415587934531,5.062223422546175,0.9176552452784354
direct_conflict_relevance,gamma_1_10,3960,0.3056257271885656,0.2017973015442213,0.9019557328320956,0.7861927061020493,5.247895697691183,0.900860933941809
direct_conflict_relevance,gamma_1_10,3961,0.996840507197807,0.2748649094379204,0.9041623144186002,0.7628008490864088,4.8777166784890005,0.8526044310586143
direct_conflict_relevance,gamma_1_10,3962,1.2475457021118153,0.166510536217296,0.9058223546771548,0.7984571183795751,6.413962412021631,0.9396104978324424
direct_conflict_relevance,gamma_1_10,3963,1.4967742157037862,0.1996830436635475,0.9010858382437628,0.7905798678943122,5.081826442537583,0.960121623788498
direct_conflict_relevance,gamma_1_10,3964,0.4254471729948424,0.2204307318984401,0.905607277626052,0.7884237775824162,6.088689662488824,0.9412700101308203
direct_conflict_relevance,gamma_1_10,3965,1.152379759196175,0.2411774645197275,0.911472168086172,0.7658846935294795,6.3891534443115585,0.873503206758068
direct_conflict_relevance,gamma_1_10,3966,0.7721597704569438,0.2239288036010611,0.9111916920078232,0.7720732183547374,5.411135301584555,0.8782636982336324
direct_conflict_relevance,gamma_1_10,3967,0.9325604595713411,0.2524029749807061,0.9220644861792864,0.751796402155588,6.310428686831796,0.9207173784302528
direct_conflict_relevance,gamma_1_10,3968,0.6621275322965543,0.2374377837235652,0.9092142830157524,0.7698037538264335,5.5755645916847705,0.8852989638113516
direct_conflict_relevance,gamma_1_10,3969,0.6415785040232369,0.364136793781269,0.9022910664511647,0.7310296332476535,3.5075657925457437,0.9207890804997394
direct_conflict_relevance,gamma_1_10,3970,0.0509325847450337,0.291252484411272,0.9028825609920252,0.7591141149142333,4.4883294404261305,0.9052327280296204
direct_conflict_relevance,gamma_1_10,3971,0.9711082573135378,0.2116896627028324,0.9210673906120568,0.7674823280840787,6.741026624841109,0.8912846547390179
direct_conflict_relevance,gamma_1_10,3972,-0.3202670297951889,0.2471462457487418,0.9216905111137552,0.7522849509021091,6.235039559100825,0.8987089338193026
direct_conflict_relevance,gamma_1_10,3973,1.5835409389702333,0.2616730744339089,0.8935763777375517,0.7841096592093266,3.801578730532974,0.918431242183908
direct_conflict_relevance,gamma_1_10,3974,0.353769266197745,0.2469247736931122,0.9171003775915328,0.7610987493829322,6.174806329031847,0.9582144970852045
direct_conflict_relevance,gamma_1_10,3975,0.9307859365325868,0.2752977939207177,0.9029848719867668,0.7524950907608404,4.19268668006138,0.8549273904625225
direct_conflict_relevance,gamma_1_10,3976,0.5458145902326099,0.2456547691273048,0.9099382522548732,0.7569924744384816,4.71549469753307,0.8739266778663495
direct_conflict_relevance,gamma_1_10,3977,1.0789758253857535,0.2703346239734371,0.901599691514815,0.7615192037807085,3.988372323170174,0.8946686352028104
direct_conflict_relevance,gamma_1_10,3978,0.7925422605926241,0.2434107666703723,0.8985104068266485,0.750039689533757,4.881839778020908,0.9627520591097636
direct_conflict_relevance,gamma_1_10,3979,0.3181918132162341,0.2833405627781957,0.9131365796583074,0.7696965373317216,5.318606708633816,0.8636195423411769
direct_conflict_relevance,gamma_1_10,3980,0.9525592648269976,0.2271251621870202,0.9124563871983404,0.7729107659813633,4.935225485307427,0.8617024061618943
direct_conflict_relevance,gamma_1_10,3981,0.6238221659517003,0.2301080035621626,0.9031154305954746,0.7601610167762739,4.666490111672632,0.9461639613837268
direct_conflict_relevance,gamma_1_10,3982,0.9833520383371944,0.2718978053945928,0.9053154120614006,0.7567310569533735,4.505371167947645,0.9321359082930776
direct_conflict_relevance,gamma_1_10,3983,0.7748707046826931,0.2707894678242979,0.9164753718292254,0.7409095517192139,5.364412215689058,0.8835782823287999
direct_conflict_relevance,gamma_1_10,3984,0.5448155609528411,0.2754728419393644,0.908346035901102,0.7458880804118604,4.747783929799302,0.9206502389290132
direct_conflict_relevance,gamma_1_10,3985,0.5775506817692296,0.1827891673277336,0.908654978032904,0.7757292438129944,5.323068669611683,0.9797508994182448
direct_conflict_relevance,gamma_1_10,3986,-0.3150262057003714,0.304582592242468,0.923557179815786,0.7151551339143634,5.127348045894103,0.8851181290656798
direct_conflict_relevance,gamma_1_10,3987,1.2725197909708683,0.19349413387501,0.9302632948559472,0.7550499204522155,7.019450434393304,0.9829452127034348
direct_conflict_relevance,gamma_1_10,3988,1.1464622849918669,0.2336139867447884,0.9179108224535548,0.7611027031053221,5.775693254910198,0.8580040366319385
direct_conflict_relevance,gamma_1_10,3989,1.385069143040168,0.1831386540348073,0.9117351908408678,0.7706553386979894,5.814844126517094,0.8869619826596061
direct_conflict_relevance,gamma_1_10,3990,1.333252145727621,0.2147945380456815,0.9038973738808266,0.795027767199056,5.648004230767171,0.905628191121434
direct_conflict_relevance,gamma_1_10,3991,0.908249774359969,0.2460141138161334,0.9029477018876676,0.7636677381099876,4.424089822853199,0.8992325358129226
direct_conflict_relevance,gamma_1_10,3992,0.8141950392247826,0.2870544470477554,0.9046279128506116,0.7578579849816695,4.804510682090186,0.8797638869462641
direct_conflict_relevance,gamma_1_10,3993,0.922550976009188,0.2607216274712365,0.9180427784887668,0.7453469242415838,5.025770163217589,0.8916336331637156
direct_conflict_relevance,gamma_1_10,3994,1.1945816635810376,0.2461752395815393,0.9012286311771506,0.7708380301851359,5.221700238437412,0.8604383059888446
direct_conflict_relevance,gamma_1_10,3995,0.51171513134493,0.249214006149533,0.9108040477631368,0.7734950844078585,5.7859520936053075,0.9257804750942434
direct_conflict_relevance,gamma_1_10,3996,0.4420118557610253,0.2239080452656801,0.9076991967092944,0.7627033028514809,4.860703569168312,0.9261528255053684
direct_conflict_relevance,gamma_1_10,3997,0.8756951454906216,0.2653059423914507,0.9120350679564716,0.7571252272486907,4.435936943340116,0.8829248808492967
direct_conflict_relevance,gamma_1_10,3998,0.6008032786695409,0.2433421240902108,0.906261453292645,0.771647351426491,5.671382230568444,0.8958354387890478
direct_conflict_relevance,gamma_1_10,3999,0.3055653679085268,0.262015829700909,0.90605109605388,0.7672289839321367,5.989208127258493,0.8838297736836525
direct_conflict_relevance,gamma_1_10,4000,1.2585613454044258,0.2024223245332558,0.899513455968329,0.7824191864697233,5.912876492354294,0.8959687290804158
direct_conflict_relevance,gamma_1_10,4001,1.0405999698633106,0.2029973707351222,0.9059736813658726,0.7609735310443322,5.314911251703182,0.9223524076247666
direct_conflict_relevance,gamma_1_10,4002,0.124349778862299,0.2380514569033433,0.8994315999671596,0.7664601365978314,5.263661787572022,0.8986782430575903
direct_conflict_relevance,gamma_1_10,4003,0.1847193755189826,0.2433171940440123,0.9221077155142574,0.7556655997801103,5.502295846165427,0.9249562473748932
direct_conflict_relevance,gamma_1_10,4004,0.2386744422732697,0.1747511850622386,0.9190247584157472,0.7733804461980505,7.238013778587276,0.913413107759436
direct_conflict_relevance,gamma_1_10,4005,1.255247012522059,0.2659080032985221,0.898206203156718,0.7744256186876763,4.238248220425865,0.902406223921746
direct_conflict_relevance,gamma_1_10,4006,0.4207739478651717,0.1699151536015226,0.9228274838775344,0.7717272409273824,7.193950907248204,0.8902144588173194
direct_conflict_relevance,gamma_1_10,4007,0.8178258123000353,0.2413396428290403,0.9139323367951874,0.7599078682260284,5.417901598183084,0.8547803717828231
direct_conflict_relevance,gamma_1_10,4008,0.4018265740348503,0.2485861786939137,0.9033681778114644,0.7661442938388185,5.164823986771122,0.9717973100111352
direct_conflict_relevance,gamma_1_10,4009,0.7929955836997731,0.3102470699750225,0.9076892334079892,0.7403564874809018,3.816584192066109,0.9315028178401666
direct_conflict_relevance,gamma_1_10,4010,-0.2618546594827119,0.2501808437694815,0.9116323850018204,0.7588365929992251,5.603574609456545,0.9281182488565264
direct_conflict_relevance,gamma_1_10,4011,1.0310779422380498,0.2465287367604257,0.8977416931499462,0.7862945592405566,4.8459923379425405,0.91229445004747
direct_conflict_relevance,gamma_1_10,4012,-0.1410077507257786,0.3305223837258231,0.9216520084780304,0.7041952550820526,5.223544391007072,0.9196478498713472
direct_conflict_relevance,gamma_1_10,4013,1.4658789993623271,0.2348272464860622,0.8988454155934359,0.7779311239849076,5.225265790677444,0.8906320754196337
direct_conflict_relevance,gamma_1_10,4014,0.8960460392866669,0.1778201177920568,0.904154335629222,0.7831467440954519,4.802397369816093,0.8722415426520284
direct_conflict_relevance,gamma_1_10,4015,0.873852682074346,0.2441007395228021,0.9114165618597968,0.7517851728827133,4.793384174466441,0.931783821742972
direct_conflict_relevance,gamma_1_10,4016,0.1933533142109773,0.2273043318868474,0.9028872294678818,0.7685614511911145,5.627850247543369,0.9034568767574211
direct_conflict_relevance,gamma_1_10,4017,0.2877582393245438,0.2339939585024955,0.9039042200083696,0.7624735242832374,5.413629980043046,0.8991765801887754
direct_conflict_relevance,gamma_1_10,4018,0.661750940193771,0.2759140546580683,0.9100102347710805,0.7572175301523983,4.8103274065971195,0.9030202653528566
direct_conflict_relevance,gamma_1_10,4019,0.9016016046045374,0.2375836246040153,0.9035676269305208,0.7705328513529427,5.278566090129576,0.9124929146017696
direct_conflict_relevance,gamma_1_10,4020,0.7576653212151884,0.2439593116826671,0.9126257965997736,0.7640813668194846,5.411058122332875,0.9175654720444352
direct_conflict_relevance,gamma_1_10,4021,0.4764718569091701,0.2513883957389821,0.9116191440309124,0.7605327118724082,5.36012328427546,0.8993995776391448
direct_conflict_relevance,gamma_1_10,4022,0.3086818461581531,0.2244144512915801,0.9054144256732845,0.769340996647184,5.235953828499369,0.8873135480953891
direct_conflict_relevance,gamma_1_10,4023,0.4866292158505818,0.2293393738889322,0.9070277152589384,0.7773491652510546,5.295859766830957,0.8909768940698461
direct_conflict_relevance,gamma_1_10,4024,0.550788815515421,0.2452488246692857,0.9038216049115811,0.7467113098966225,5.13329359224244,0.929575882565682
direct_conflict_relevance,gamma_1_10,4025,0.7402114234436413,0.224782977524196,0.8968186868738531,0.7696111857018593,4.585986188066644,0.8825056402496481
direct_conflict_relevance,gamma_1_10,4026,0.7294736360325568,0.2505360660155787,0.894560693458868,0.7640577575878215,4.607913572264671,0.8830085115398407
direct_conflict_relevance,gamma_1_10,4027,0.1472229805250718,0.2236817900596643,0.9045113919983514,0.7957098427326245,4.734892046156537,0.933526606781419
direct_conflict_relevance,gamma_1_10,4028,0.3446100979232286,0.213863005321562,0.904098861311064,0.7756999451397375,5.455199206765912,0.9501682880502492
direct_conflict_relevance,gamma_1_10,4029,0.3877057638085476,0.2270888940240481,0.9119779465263154,0.7635319732895444,5.183408355083079,0.9489537156720168
direct_conflict_relevance,gamma_1_10,4030,-0.2289565250016655,0.2159348380124224,0.915730749022531,0.760703512892307,6.220322049083961,0.8820589453054862
direct_conflict_relevance,gamma_1_10,4031,1.8872699948584988,0.1497799999359293,0.9034571925412452,0.7940559299463034,6.066472829385139,0.9203229102209888
direct_conflict_relevance,gamma_1_10,4032,-0.0183338037984577,0.3023322667324433,0.9158893217158796,0.7232958781572546,5.040277170871289,0.9266292877715157
direct_conflict_relevance,gamma_1_10,4033,0.9799753173606074,0.2991685088501831,0.908743998534046,0.7292379385089303,3.850783676213929,0.865457350749656
direct_conflict_relevance,gamma_1_10,4034,0.3746389629219089,0.2724598575845214,0.905134985393332,0.7614276754764712,4.651589441933756,0.9400374172975234
direct_conflict_relevance,gamma_1_10,4035,1.1962912844130371,0.2566925539744815,0.902536114156449,0.7655276358343942,4.249510706715821,0.8762635942368067
direct_conflict_relevance,gamma_1_10,4036,0.1827029409968162,0.2233352867892896,0.9118792112770208,0.765739444094412,5.496318204017804,0.9301753994147048
direct_conflict_relevance,gamma_1_10,4037,0.9678809614610218,0.3003891853950485,0.9192870381989484,0.709720455372268,4.865746574094961,0.9442334366291808
direct_conflict_relevance,gamma_1_10,4038,0.2974865446050926,0.294989188706751,0.9270931671243068,0.7102486389152414,5.09499248753347,0.8763388037434529
direct_conflict_relevance,gamma_1_10,4039,0.5675498989253729,0.2295392457161353,0.9072342043349624,0.7639553486296788,4.832996763527374,0.90492911956105
direct_conflict_relevance,gamma_1_10,4040,0.1696709973155208,0.2911870453211194,0.9071456763451948,0.7398795960270739,4.870405424284838,0.905736721551889
direct_conflict_relevance,gamma_1_10,4041,1.2869773903753845,0.2097929486825318,0.909852551036296,0.7678275052415541,5.689174721655878,0.8781045260201654
direct_conflict_relevance,gamma_1_10,4042,0.8525220775407882,0.1696293919996681,0.9029193482613808,0.7986703275869228,6.163859378994713,0.8814599386646692
direct_conflict_relevance,gamma_1_10,4043,1.1078801394788738,0.165944173426991,0.914812720060159,0.7807135247757472,6.3595947068916825,0.9360547279174056
direct_conflict_relevance,gamma_1_10,4044,1.2100058506047109,0.2305629626829306,0.9095835306110852,0.7763902042353001,6.192447131362552,0.9873117868770972
direct_conflict_relevance,gamma_1_10,4045,1.3588349207990411,0.2234707960210044,0.9163797785999376,0.7774780781470272,6.138747702730413,0.954242092839524
direct_conflict_relevance,gamma_1_10,4046,1.418800217691287,0.2298423463825394,0.9159482801872656,0.7792644783142394,6.040897616359796,0.9528969005603048
direct_conflict_relevance,gamma_1_10,4047,-0.6181279922192964,0.2055015440877889,0.9198179386154832,0.7649146826833545,5.9479744316794765,0.9174374345071536
direct_conflict_relevance,gamma_1_10,4048,2.290981796948314,0.1824640578086065,0.9090364671613274,0.790343388338956,6.795007303371657,0.90260746623191
direct_conflict_relevance,gamma_1_10,4049,1.2946335970046754,0.1792420594283317,0.9035875690137448,0.7972355060319508,5.6568369921476505,0.8614922332377142
direct_conflict_relevance,gamma_1_10,4050,0.0181349447742624,0.2575167321990812,0.9128323043920828,0.754012385588446,5.2217842988329775,0.97307130411504
direct_conflict_relevance,gamma_1_10,4051,1.0720474371285231,0.3236287209126117,0.9023518622682808,0.7384930261094164,4.36190859835521,0.8508972136414448
direct_conflict_relevance,gamma_1_10,4052,0.9162401750323168,0.2145815932724084,0.9070326959483268,0.7678938321331953,4.775912181084576,0.8856429447335799
direct_conflict_relevance,gamma_1_10,4053,1.1327471517100125,0.2557596039729385,0.8962663668153689,0.7874181221818625,4.916710677557163,0.8735171800766139
direct_conflict_relevance,gamma_1_10,4054,0.378255156336284,0.2630788418556468,0.9166127278572204,0.7396308573166512,5.561372429168857,0.9646053366542672
direct_conflict_relevance,gamma_1_10,4055,0.9282386940240466,0.1513768498915626,0.9121022458537632,0.7809455640401188,5.78097143598632,0.8745530772658976
direct_conflict_relevance,gamma_1_10,4056,0.9374068675318892,0.1653229991053696,0.9114629652828146,0.7933956923350034,6.118848094308301,0.9173987716420288
direct_conflict_relevance,gamma_1_10,4057,0.2247828515893354,0.1464078306527581,0.9107773692297294,0.794245326939065,7.197747397070954,0.9030852556715268
direct_conflict_relevance,gamma_1_10,4058,0.918373340098614,0.2048655444744989,0.9142835508289286,0.7550161359394307,6.115445674695046,0.929374144052956
direct_conflict_relevance,gamma_1_10,4059,1.0159524210745232,0.2447581800591148,0.9266773898935058,0.7580736792815161,5.989861159288482,0.9064715418651872
direct_conflict_relevance,gamma_1_10,4060,0.1863415996070764,0.2427747389455041,0.8973483598364277,0.7887590931018089,4.228961685941197,0.9043147543855572
direct_conflict_relevance,gamma_1_10,4061,0.6384733846716751,0.1932885339941292,0.9144625160935332,0.7564097651985503,5.529411977691884,0.8972409957705264
direct_conflict_relevance,gamma_1_10,4062,0.5574519741470633,0.2461526672798412,0.9077295317759708,0.7783350781031061,5.606804452626702,0.8456178815126378
direct_conflict_relevance,gamma_1_10,4063,-0.0574274440337736,0.2422537550943432,0.9070047759545125,0.7701381015684883,4.433498107390692,0.9295300988259058
direct_conflict_relevance,gamma_1_10,4064,0.0457685922206605,0.2635747148900493,0.8961619522243824,0.7645901750919051,4.137727469020293,0.9188001072900716
direct_conflict_relevance,gamma_1_10,4065,0.4763387255186439,0.227486228625203,0.9063937195343263,0.7626911794465215,5.32963678109103,0.9259100394185854
direct_conflict_relevance,gamma_1_10,4066,0.7119396252545086,0.2540021695132333,0.9026676034345364,0.7607343078317907,4.94795080816956,0.8841708825867379
direct_conflict_relevance,gamma_1_10,4067,0.9511284548217172,0.1893096111263267,0.9231997016927892,0.7691947197603124,6.119753648032649,0.8770097007748248
direct_conflict_relevance,gamma_1_10,4068,0.3543200673124545,0.2975777334459586,0.898643735467018,0.7439800694791163,3.747035103539341,0.9355204853952191
direct_conflict_relevance,gamma_1_10,4069,0.4485440846475061,0.3257576569001268,0.8960917707581146,0.734424715933541,3.414894151040757,0.9376115639692808
direct_conflict_relevance,gamma_1_10,4070,0.7360362661281583,0.2979574576671695,0.9039637290070744,0.7257354302191339,3.858539435030629,0.8720877643345684
direct_conflict_relevance,gamma_1_10,4071,0.4639269094505346,0.2471531059631466,0.90072492315447,0.7601828518812229,4.256076088576858,1.005664424024561
direct_conflict_relevance,gamma_1_10,4072,1.235428963632136,0.2726537177007952,0.904363723597096,0.7417938788446642,4.163301506876236,0.889749290475822
direct_conflict_relevance,gamma_1_10,4073,1.5100275448934608,0.3293310718663085,0.9083048020332274,0.7293492841594363,3.831645179064214,0.9103839298611672
direct_conflict_relevance,gamma_1_10,4074,0.3888470821358262,0.2072243607898845,0.9135568975164094,0.7822313870184125,5.984549288890296,0.9075319616923444
direct_conflict_relevance,gamma_1_10,4075,0.0859700276000016,0.1636132761028959,0.9132758593686148,0.772588157217282,6.630205163434839,0.8707553695156409
direct_conflict_relevance,gamma_1_10,4076,1.1605044409861645,0.2219084094413654,0.90590767135831,0.7568219344801222,4.855890117710458,0.9062617761731272
direct_conflict_relevance,gamma_1_10,4077,1.850397232657086,0.2488777192782189,0.9036747939330976,0.7777184204004204,5.072874370433982,0.8984351105711681
direct_conflict_relevance,gamma_1_10,4078,1.344272082477894,0.1761658220531679,0.9032184018699704,0.7895738366657666,5.132610595599157,0.9468889513327412
direct_conflict_relevance,gamma_1_10,4079,0.7309128713755636,0.193968943285078,0.9111327907821652,0.7855739671784907,6.4963803330553995,0.932903616059115
direct_conflict_relevance,gamma_1_10,4080,0.5803335036886336,0.3051530179530374,0.8962976717489283,0.7656499180525553,4.02392629752935,0.8973574605057988
direct_conflict_relevance,gamma_1_10,4081,1.0278202218146169,0.2246394639622304,0.9005171443565106,0.7687231366867154,4.443405069196384,0.8881029712079749
direct_conflict_relevance,gamma_1_10,4082,1.1384209849280706,0.2475934929012943,0.9028778642051328,0.7801509847322037,5.108917427467031,0.8929292569795757
direct_conflict_relevance,gamma_1_10,4083,0.4786984414341002,0.2327638806731378,0.9145643039644582,0.7631245957039094,5.028594426786884,0.8996050717837796
direct_conflict_relevance,gamma_1_10,4084,0.3726640966148001,0.2049865452372103,0.9127883039186124,0.7683495262653879,5.990402118639334,0.9217340629684784
direct_conflict_relevance,gamma_1_10,4085,0.1306772195653888,0.2301615770663233,0.920105269583682,0.7638376979395562,6.32153460620434,0.8873460727583287
direct_conflict_relevance,gamma_1_10,4086,0.861618249220195,0.1148336852891244,0.9089883376431156,0.8012795317249748,7.321651992259181,0.9234757788764189
direct_conflict_relevance,gamma_1_10,4087,0.3367165058769785,0.2207839153044672,0.9137414545352044,0.7849759085110766,5.602672066921172,0.9253697061720868
direct_conflict_relevance,gamma_1_10,4088,-0.0572864560263091,0.2292548511826796,0.9039117206637384,0.7656061647789759,5.023414408934303,0.8979512204638069
direct_conflict_relevance,gamma_1_10,4089,0.633745318039272,0.2533561484232144,0.9082164294273772,0.7654443074911313,5.0753419397353134,0.9053211376671014
direct_conflict_relevance,gamma_1_10,4090,0.819490931407682,0.283133282896322,0.9038132783084738,0.7418320121763898,4.784406942339788,0.9292572850758264
direct_conflict_relevance,gamma_1_10,4091,0.5937461237998977,0.2026670504133585,0.9035396569158712,0.78827606072701,5.280641097392971,0.8966267223573768
direct_conflict_relevance,gamma_1_10,4092,0.5243318400459751,0.3069350145542927,0.915883581057807,0.7313422340187868,4.654018960464725,0.8976509524448733
direct_conflict_relevance,gamma_1_10,4093,0.4588789290304585,0.2897736692985552,0.901049412596256,0.7620588366881177,4.19807976116147,0.9075155770947708
direct_conflict_relevance,gamma_1_10,4094,1.338865462422587,0.2173894713187634,0.9118592326558456,0.7713171224085474,5.311713709887342,0.8998332122464816
direct_conflict_relevance,gamma_1_10,4095,0.5972161111337991,0.2386141061826537,0.9281851444316344,0.7545425044754206,6.523988526895213,0.8633589286618047
direct_conflict_relevance,gamma_1_10,4096,0.2436736496918799,0.2300703152602938,0.9405683564380896,0.717386367107576,6.715417664199275,0.8743586706522817
direct_conflict_relevance,gamma_1_10,4097,0.7456370232584542,0.2087298590996496,0.9174557463345814,0.7553733315865347,6.098287526429085,0.9457605573110656
direct_conflict_relevance,gamma_1_10,4098,-0.6579709939010191,0.2074919301153362,0.9077582993539072,0.773935249757826,5.908639091298294,0.9778045623044724
direct_conflict_relevance,gamma_1_10,4099,-0.4215669079436128,0.2563709519349604,0.9098114635851704,0.7644662903584802,5.427433899397033,0.918263491109396
direct_conflict_relevance,gamma_1_10,4100,1.8073536712189864,0.233172220564926,0.9054950921585782,0.7715156454732713,5.2327834977983825,0.9028841385348584
direct_conflict_relevance,gamma_1_10,4101,1.92855000449852,0.2289125540931055,0.9019062126636046,0.7664196791077904,4.837082807609098,0.9182794523666616
direct_conflict_relevance,gamma_1_10,4102,0.3825196790011037,0.263936962097751,0.9127777690513686,0.7387646317613711,5.116949126778327,0.9009499859848108
direct_conflict_relevance,gamma_1_10,4103,1.0961380516816477,0.2297079671750312,0.9023501462533066,0.785232609158621,4.847970379716292,0.9153546473311296
direct_conflict_relevance,gamma_1_10,4104,1.0528282920443175,0.2146045521249698,0.8983939646745664,0.7859044777925482,4.2277982211268235,0.9421647742512778
direct_conflict_relevance,gamma_1_10,4105,-0.3899058531239967,0.2396432768793281,0.9192821460189292,0.7399088693498418,5.045833151181535,0.9029465423217172
direct_conflict_relevance,gamma_1_10,4106,1.2031886843462352,0.242618457992098,0.906881807654548,0.7550757717541765,4.305771675022127,0.8984869760002281
direct_conflict_relevance,gamma_1_10,4107,1.393418180590482,0.2315635511835659,0.9050663476376518,0.7813761834473241,5.686395509604715,0.9056184415379852
direct_conflict_relevance,gamma_1_10,4108,1.4159855878970498,0.2250305410338352,0.9014906834551883,0.7867287243411043,4.528844578678719,0.8465346625981376
direct_conflict_relevance,gamma_1_10,4109,0.8361722748938144,0.2154162015830924,0.901961308804144,0.7764682011171555,5.245271760156062,0.8921785058836162
direct_conflict_relevance,gamma_1_10,4110,1.0161160130962434,0.2138985274246341,0.9049031628961572,0.791109168726742,5.106012165669261,0.8952176672095159
direct_conflict_relevance,gamma_1_10,4111,0.8584518894805708,0.2326753022910828,0.8988997311333428,0.7760701646445249,5.073035735328711,0.9160001047535968
direct_conflict_relevance,gamma_1_10,4112,1.107646593987979,0.2149088811608045,0.911385178175008,0.771408163088324,5.961258668986321,0.8746356604542701
direct_conflict_relevance,gamma_1_10,4113,0.466131592395196,0.2366470623348107,0.9056641378437223,0.7789272735149091,5.414400814283904,0.9581983104883588
direct_conflict_relevance,gamma_1_10,4114,0.2814634562193306,0.2060049386379789,0.917012391731016,0.7742912962797557,6.13684361979835,0.8840006688207299
direct_conflict_relevance,gamma_1_10,4115,1.27681397509623,0.206932494341563,0.9043234022878052,0.7926159417995664,5.015606996153058,0.8986881284685354
direct_conflict_relevance,gamma_1_10,4116,-0.1058336972862536,0.2969143319778261,0.9175790746469832,0.7416124988218072,5.211678029875624,0.9222260266626128
direct_conflict_relevance,gamma_1_10,4117,1.4781253383758992,0.2496715531960377,0.9144514823142266,0.7586178726290473,5.1070870795260905,0.9273896600858164
direct_conflict_relevance,gamma_1_10,4118,0.483696119479751,0.2911548428913582,0.9007956870331332,0.7638974647058903,3.792444064378836,0.9005008872133385
direct_conflict_relevance,gamma_1_10,4119,0.7002313481558359,0.280992745998626,0.8966646708587637,0.7535065221015066,4.004099472901133,0.8880674898284595
direct_conflict_relevance,gamma_1_10,4120,1.3516994422159556,0.2772663381009226,0.900225860165603,0.7714201774143491,4.038246717146471,0.9573588193963224
direct_conflict_relevance,gamma_1_10,4121,-0.0341816811924926,0.2700269912489146,0.9215408144182704,0.7431934883611147,6.051275944938503,0.9037066010396996
direct_conflict_relevance,gamma_1_10,4122,0.1462684890710447,0.2176577419859351,0.9320685267308966,0.7380955812236912,5.130646861174941,0.915743179211423
direct_conflict_relevance,gamma_1_10,4123,1.4567737175887625,0.1947224599174818,0.8936031470277156,0.7878013277795897,4.565669536000473,0.931860794272096
direct_conflict_relevance,gamma_1_10,4124,-0.1144443641009312,0.2256684476766532,0.928135244622903,0.7477906053634304,6.543634128078474,0.8766821569258846
